stem,change,source_id,target_id,attribution
6bba_09961292,removed,8931,9267,UNKNOWN
6bba_09961292,removed,8947,9219,UNKNOWN
6bba_09961292,removed,8948,9262,UNKNOWN
6bba_09961292,removed,8951,9225,UNKNOWN
6bba_09961292,removed,8984,9319,UNKNOWN
6bba_09961292,removed,9024,9354,UNKNOWN
6bba_09961292,removed,9034,9364,UNKNOWN
6bba_09961292,removed,9068,9376,TP
6bba_09961292,removed,9155,32566,UNKNOWN
6bba_09961292,removed,9669,32384,UNKNOWN
6bba_09961292,removed,9762,10075,UNKNOWN
6bba_09961292,removed,9843,32385,UNKNOWN
6bba_09961292,removed,9977,32386,UNKNOWN
6bba_09961292,removed,10297,32387,UNKNOWN
6bba_09961292,removed,10339,32388,UNKNOWN
6bba_09961292,removed,10436,32542,UNKNOWN
6bba_09961292,removed,10495,32389,UNKNOWN
6bba_09961292,removed,10604,10933,UNKNOWN
6bba_09961292,removed,10648,32390,UNKNOWN
6bba_09961292,removed,10658,32536,UNKNOWN
6bba_09961292,removed,10769,11079,UNKNOWN
6bba_09961292,removed,10835,32391,UNKNOWN
6bba_09961292,removed,10884,11182,UNKNOWN
6bba_09961292,removed,10987,32560,UNKNOWN
6bba_09961292,removed,11128,11418,UNKNOWN
6bba_09961292,removed,11182,11432,UNKNOWN
6bba_09961292,removed,11349,32393,UNKNOWN
6bba_09961292,removed,11418,11738,UNKNOWN
6bba_09961292,removed,11738,12060,UNKNOWN
6bba_09961292,removed,11789,12111,UNKNOWN
6bba_09961292,removed,11978,32394,UNKNOWN
6bba_09961292,removed,12060,12386,UNKNOWN
6bba_09961292,removed,12111,12435,UNKNOWN
6bba_09961292,removed,12415,32574,UNKNOWN
6bba_09961292,removed,12435,12743,UNKNOWN
6bba_09961292,removed,12444,32395,UNKNOWN
6bba_09961292,removed,12613,32396,UNKNOWN
6bba_09961292,removed,12743,13060,UNKNOWN
6bba_09961292,removed,12958,32568,UNKNOWN
6bba_09961292,removed,13009,32397,UNKNOWN
6bba_09961292,removed,13027,13376,UNKNOWN
6bba_09961292,removed,13036,32400,UNKNOWN
6bba_09961292,removed,13040,32401,UNKNOWN
6bba_09961292,removed,13041,32402,UNKNOWN
6bba_09961292,removed,13045,32403,UNKNOWN
6bba_09961292,removed,13047,32404,UNKNOWN
6bba_09961292,removed,13049,32405,UNKNOWN
6bba_09961292,removed,13055,13352,UNKNOWN
6bba_09961292,removed,13057,13414,UNKNOWN
6bba_09961292,removed,13058,32406,UNKNOWN
6bba_09961292,removed,13060,13362,UNKNOWN
6bba_09961292,removed,13064,13433,UNKNOWN
6bba_09961292,removed,13075,32408,UNKNOWN
6bba_09961292,removed,13095,13347,UNKNOWN
6bba_09961292,removed,13096,13354,UNKNOWN
6bba_09961292,removed,13112,32409,UNKNOWN
6bba_09961292,removed,13113,13428,UNKNOWN
6bba_09961292,removed,13129,13426,UNKNOWN
6bba_09961292,removed,13136,32410,UNKNOWN
6bba_09961292,removed,13160,32411,UNKNOWN
6bba_09961292,removed,13166,32412,FP
6bba_09961292,removed,13187,32413,UNKNOWN
6bba_09961292,removed,13188,13476,UNKNOWN
6bba_09961292,removed,13191,32572,UNKNOWN
6bba_09961292,removed,13194,13429,UNKNOWN
6bba_09961292,removed,13219,13517,UNKNOWN
6bba_09961292,removed,13220,13465,UNKNOWN
6bba_09961292,removed,13224,13512,UNKNOWN
6bba_09961292,removed,13232,32415,UNKNOWN
6bba_09961292,removed,13235,32416,UNKNOWN
6bba_09961292,removed,13244,32417,FP
6bba_09961292,removed,13250,13530,UNKNOWN
6bba_09961292,removed,13255,13504,UNKNOWN
6bba_09961292,removed,13263,32418,UNKNOWN
6bba_09961292,removed,13266,32419,UNKNOWN
6bba_09961292,removed,13282,32420,UNKNOWN
6bba_09961292,removed,13298,13556,UNKNOWN
6bba_09961292,removed,13300,32421,UNKNOWN
6bba_09961292,removed,13301,32422,UNKNOWN
6bba_09961292,removed,13302,13570,UNKNOWN
6bba_09961292,removed,13307,32423,UNKNOWN
6bba_09961292,removed,13339,13577,UNKNOWN
6bba_09961292,removed,13340,13597,FP
6bba_09961292,removed,13349,13617,UNKNOWN
6bba_09961292,removed,13351,13615,UNKNOWN
6bba_09961292,removed,13352,13613,UNKNOWN
6bba_09961292,removed,13358,13623,UNKNOWN
6bba_09961292,removed,13373,32558,UNKNOWN
6bba_09961292,removed,13379,13635,UNKNOWN
6bba_09961292,removed,13380,13646,UNKNOWN
6bba_09961292,removed,13407,13644,UNKNOWN
6bba_09961292,removed,13418,13588,UNKNOWN
6bba_09961292,removed,13419,13633,UNKNOWN
6bba_09961292,removed,13420,13668,UNKNOWN
6bba_09961292,removed,13421,13671,FP
6bba_09961292,removed,13433,13586,UNKNOWN
6bba_09961292,removed,13434,13720,FP
6bba_09961292,removed,13435,13686,FP
6bba_09961292,removed,13437,13740,UNKNOWN
6bba_09961292,removed,13441,13704,UNKNOWN
6bba_09961292,removed,13444,13673,FP
6bba_09961292,removed,13446,13676,UNKNOWN
6bba_09961292,removed,13447,13681,UNKNOWN
6bba_09961292,removed,13448,13773,UNKNOWN
6bba_09961292,removed,13457,13643,UNKNOWN
6bba_09961292,removed,13460,13782,UNKNOWN
6bba_09961292,removed,13477,13761,UNKNOWN
6bba_09961292,removed,13480,13780,UNKNOWN
6bba_09961292,removed,13483,13695,UNKNOWN
6bba_09961292,removed,13487,13743,UNKNOWN
6bba_09961292,removed,13488,13758,UNKNOWN
6bba_09961292,removed,13492,13729,UNKNOWN
6bba_09961292,removed,13498,13762,UNKNOWN
6bba_09961292,removed,13503,13756,FP
6bba_09961292,removed,13507,13763,UNKNOWN
6bba_09961292,removed,13520,13808,UNKNOWN
6bba_09961292,removed,13524,13811,UNKNOWN
6bba_09961292,removed,13536,13805,UNKNOWN
6bba_09961292,removed,13543,13806,UNKNOWN
6bba_09961292,removed,13546,13803,UNKNOWN
6bba_09961292,removed,13547,13818,UNKNOWN
6bba_09961292,removed,13730,32425,UNKNOWN
6bba_09961292,removed,13780,14076,UNKNOWN
6bba_09961292,removed,14076,14381,UNKNOWN
6bba_09961292,removed,14235,14538,UNKNOWN
6bba_09961292,removed,14381,14689,UNKNOWN
6bba_09961292,removed,14517,32426,UNKNOWN
6bba_09961292,removed,14521,32550,UNKNOWN
6bba_09961292,removed,14538,14847,UNKNOWN
6bba_09961292,removed,14825,32580,UNKNOWN
6bba_09961292,removed,14847,15160,UNKNOWN
6bba_09961292,removed,14972,15252,TP
6bba_09961292,removed,15020,32428,TP
6bba_09961292,removed,15116,32564,UNKNOWN
6bba_09961292,removed,15574,15879,UNKNOWN
6bba_09961292,removed,15887,32429,UNKNOWN
6bba_09961292,removed,15972,32430,UNKNOWN
6bba_09961292,removed,16312,32522,UNKNOWN
6bba_09961292,removed,16320,16629,UNKNOWN
6bba_09961292,removed,16399,32431,UNKNOWN
6bba_09961292,removed,16752,32432,UNKNOWN
6bba_09961292,removed,16895,32508,UNKNOWN
6bba_09961292,removed,17052,32433,UNKNOWN
6bba_09961292,removed,17136,32434,UNKNOWN
6bba_09961292,removed,17326,32584,UNKNOWN
6bba_09961292,removed,17373,32435,UNKNOWN
6bba_09961292,removed,17407,32562,UNKNOWN
6bba_09961292,removed,17545,32436,UNKNOWN
6bba_09961292,removed,17742,32512,UNKNOWN
6bba_09961292,removed,17743,32437,UNKNOWN
6bba_09961292,removed,18204,32532,UNKNOWN
6bba_09961292,removed,18892,32556,UNKNOWN
6bba_09961292,removed,18931,32526,UNKNOWN
6bba_09961292,removed,19395,32439,TP
6bba_09961292,removed,19495,32440,UNKNOWN
6bba_09961292,removed,19818,32528,UNKNOWN
6bba_09961292,removed,19862,32441,UNKNOWN
6bba_09961292,removed,19881,32514,UNKNOWN
6bba_09961292,removed,20190,32442,UNKNOWN
6bba_09961292,removed,20960,32524,UNKNOWN
6bba_09961292,removed,21496,21859,UNKNOWN
6bba_09961292,removed,21522,32443,UNKNOWN
6bba_09961292,removed,21529,32444,UNKNOWN
6bba_09961292,removed,21539,21901,UNKNOWN
6bba_09961292,removed,21559,21828,UNKNOWN
6bba_09961292,removed,21630,21924,UNKNOWN
6bba_09961292,removed,21700,22017,UNKNOWN
6bba_09961292,removed,21710,32576,UNKNOWN
6bba_09961292,removed,21763,32445,UNKNOWN
6bba_09961292,removed,21959,32446,UNKNOWN
6bba_09961292,removed,21998,32447,UNKNOWN
6bba_09961292,removed,22080,32554,UNKNOWN
6bba_09961292,removed,22124,32448,UNKNOWN
6bba_09961292,removed,22149,32449,UNKNOWN
6bba_09961292,removed,22166,22510,UNKNOWN
6bba_09961292,removed,22261,22588,UNKNOWN
6bba_09961292,removed,22283,22610,UNKNOWN
6bba_09961292,removed,22306,32510,TP
6bba_09961292,removed,22380,22696,UNKNOWN
6bba_09961292,removed,22696,23007,UNKNOWN
6bba_09961292,removed,22883,32578,UNKNOWN
6bba_09961292,removed,23430,32451,UNKNOWN
6bba_09961292,removed,23540,32452,UNKNOWN
6bba_09961292,removed,23592,32544,UNKNOWN
6bba_09961292,removed,23687,32453,UNKNOWN
6bba_09961292,removed,23951,24278,UNKNOWN
6bba_09961292,removed,24503,32454,UNKNOWN
6bba_09961292,removed,24786,32455,UNKNOWN
6bba_09961292,removed,24946,32456,UNKNOWN
6bba_09961292,removed,25334,25650,UNKNOWN
6bba_09961292,removed,25342,32457,UNKNOWN
6bba_09961292,removed,25397,32458,UNKNOWN
6bba_09961292,removed,25658,32518,UNKNOWN
6bba_09961292,removed,26152,32459,UNKNOWN
6bba_09961292,removed,26245,26533,UNKNOWN
6bba_09961292,removed,26253,26646,UNKNOWN
6bba_09961292,removed,26257,26564,UNKNOWN
6bba_09961292,removed,26259,26631,UNKNOWN
6bba_09961292,removed,26281,26558,UNKNOWN
6bba_09961292,removed,26292,26633,UNKNOWN
6bba_09961292,removed,26297,26607,UNKNOWN
6bba_09961292,removed,26311,26636,UNKNOWN
6bba_09961292,removed,26329,26555,UNKNOWN
6bba_09961292,removed,26344,32516,UNKNOWN
6bba_09961292,removed,26415,26720,UNKNOWN
6bba_09961292,removed,26421,26733,UNKNOWN
6bba_09961292,removed,27031,32460,UNKNOWN
6bba_09961292,removed,27035,32461,UNKNOWN
6bba_09961292,removed,27066,32462,UNKNOWN
6bba_09961292,removed,27198,27475,UNKNOWN
6bba_09961292,removed,27232,32546,UNKNOWN
6bba_09961292,removed,27263,32463,UNKNOWN
6bba_09961292,removed,27684,32534,UNKNOWN
6bba_09961292,removed,27802,32520,UNKNOWN
6bba_09961292,removed,27973,32464,UNKNOWN
6bba_09961292,removed,27990,32465,UNKNOWN
6bba_09961292,removed,28016,32466,UNKNOWN
6bba_09961292,removed,28096,32467,UNKNOWN
6bba_09961292,removed,28217,32468,UNKNOWN
6bba_09961292,removed,28301,32469,UNKNOWN
6bba_09961292,removed,28358,32470,UNKNOWN
6bba_09961292,removed,28364,32471,UNKNOWN
6bba_09961292,removed,28445,32540,UNKNOWN
6bba_09961292,removed,28488,28822,UNKNOWN
6bba_09961292,removed,28489,28788,UNKNOWN
6bba_09961292,removed,28659,28961,UNKNOWN
6bba_09961292,removed,29427,29750,UNKNOWN
6bba_09961292,removed,29617,32548,UNKNOWN
6bba_09961292,removed,29719,32472,UNKNOWN
6bba_09961292,removed,29750,30063,UNKNOWN
6bba_09961292,removed,29901,32473,UNKNOWN
6bba_09961292,removed,29903,32474,UNKNOWN
6bba_09961292,removed,29911,30292,UNKNOWN
6bba_09961292,removed,29919,32475,UNKNOWN
6bba_09961292,removed,29920,32476,UNKNOWN
6bba_09961292,removed,29924,32477,UNKNOWN
6bba_09961292,removed,29931,32478,UNKNOWN
6bba_09961292,removed,29934,32479,UNKNOWN
6bba_09961292,removed,29935,30215,UNKNOWN
6bba_09961292,removed,29936,32480,UNKNOWN
6bba_09961292,removed,29939,30244,UNKNOWN
6bba_09961292,removed,29940,32481,UNKNOWN
6bba_09961292,removed,29941,32482,UNKNOWN
6bba_09961292,removed,29943,30294,UNKNOWN
6bba_09961292,removed,29945,32530,UNKNOWN
6bba_09961292,removed,29949,32483,UNKNOWN
6bba_09961292,removed,29958,32484,UNKNOWN
6bba_09961292,removed,29983,30311,UNKNOWN
6bba_09961292,removed,29992,30289,UNKNOWN
6bba_09961292,removed,30008,32486,UNKNOWN
6bba_09961292,removed,30016,30323,UNKNOWN
6bba_09961292,removed,30025,30331,UNKNOWN
6bba_09961292,removed,30026,30316,UNKNOWN
6bba_09961292,removed,30034,30350,UNKNOWN
6bba_09961292,removed,30039,30321,UNKNOWN
6bba_09961292,removed,30040,32487,UNKNOWN
6bba_09961292,removed,30043,30338,FP
6bba_09961292,removed,30045,32488,UNKNOWN
6bba_09961292,removed,30048,30348,UNKNOWN
6bba_09961292,removed,30050,30349,UNKNOWN
6bba_09961292,removed,30051,30305,UNKNOWN
6bba_09961292,removed,30055,30374,UNKNOWN
6bba_09961292,removed,30056,30302,UNKNOWN
6bba_09961292,removed,30058,30379,UNKNOWN
6bba_09961292,removed,30063,30329,UNKNOWN
6bba_09961292,removed,30064,30355,UNKNOWN
6bba_09961292,removed,30067,32489,UNKNOWN
6bba_09961292,removed,30071,30327,UNKNOWN
6bba_09961292,removed,30075,30382,FP
6bba_09961292,removed,30076,30339,UNKNOWN
6bba_09961292,removed,30080,32490,UNKNOWN
6bba_09961292,removed,30082,30366,UNKNOWN
6bba_09961292,removed,30093,32491,UNKNOWN
6bba_09961292,removed,30105,32492,UNKNOWN
6bba_09961292,removed,30111,30398,UNKNOWN
6bba_09961292,removed,30114,32493,UNKNOWN
6bba_09961292,removed,30123,32494,UNKNOWN
6bba_09961292,removed,30127,30426,FP
6bba_09961292,removed,30133,30433,UNKNOWN
6bba_09961292,removed,30156,30442,UNKNOWN
6bba_09961292,removed,30162,30439,UNKNOWN
6bba_09961292,removed,30164,30431,UNKNOWN
6bba_09961292,removed,30166,32497,UNKNOWN
6bba_09961292,removed,30172,32498,UNKNOWN
6bba_09961292,removed,30174,30445,UNKNOWN
6bba_09961292,removed,30175,32500,UNKNOWN
6bba_09961292,removed,30181,30458,UNKNOWN
6bba_09961292,removed,30182,32502,UNKNOWN
6bba_09961292,removed,30185,30455,UNKNOWN
6bba_09961292,removed,30187,30472,UNKNOWN
6bba_09961292,removed,30189,30461,UNKNOWN
6bba_09961292,removed,30190,32503,UNKNOWN
6bba_09961292,removed,30195,32504,UNKNOWN
6bba_09961292,removed,30227,30495,UNKNOWN
6bba_09961292,removed,30230,30481,UNKNOWN
6bba_09961292,removed,30263,30576,UNKNOWN
6bba_09961292,removed,30270,30524,UNKNOWN
6bba_09961292,removed,30278,30486,UNKNOWN
6bba_09961292,removed,30285,30607,UNKNOWN
6bba_09961292,removed,30289,30578,UNKNOWN
6bba_09961292,removed,30293,30555,UNKNOWN
6bba_09961292,removed,30294,30620,UNKNOWN
6bba_09961292,removed,30304,30518,UNKNOWN
6bba_09961292,removed,30305,30554,UNKNOWN
6bba_09961292,removed,30312,30571,UNKNOWN
6bba_09961292,removed,30315,32506,UNKNOWN
6bba_09961292,removed,30317,30580,UNKNOWN
6bba_09961292,removed,30318,30612,UNKNOWN
6bba_09961292,removed,30320,30538,UNKNOWN
6bba_09961292,removed,30329,30583,UNKNOWN
6bba_09961292,removed,30333,30619,UNKNOWN
6bba_09961292,removed,30341,30661,FP
6bba_09961292,removed,30343,30621,UNKNOWN
6bba_09961292,removed,30344,30664,UNKNOWN
6bba_09961292,removed,30346,30587,UNKNOWN
6bba_09961292,removed,30349,30618,UNKNOWN
6bba_09961292,removed,30350,30641,UNKNOWN
6bba_09961292,removed,30351,30652,UNKNOWN
6bba_09961292,removed,30352,30604,FP
6bba_09961292,removed,30359,30639,UNKNOWN
6bba_09961292,removed,30360,30610,FP
6bba_09961292,removed,30361,30671,UNKNOWN
6bba_09961292,removed,30363,30633,UNKNOWN
6bba_09961292,removed,30377,30647,UNKNOWN
6bba_09961292,removed,30379,30689,UNKNOWN
6bba_09961292,removed,30392,30690,UNKNOWN
6bba_09961292,removed,30406,30722,UNKNOWN
6bba_09961292,removed,30419,30678,FP
6bba_09961292,removed,30432,30707,FP
6bba_09961292,removed,30434,30708,UNKNOWN
6bba_09961292,removed,30438,30729,UNKNOWN
6bba_09961292,removed,30440,30744,UNKNOWN
6bba_09961292,removed,30443,30749,UNKNOWN
6bba_09961292,removed,30447,30731,UNKNOWN
6bba_09961292,removed,30459,30754,UNKNOWN
6bba_09961292,removed,30472,30780,UNKNOWN
6bba_09961292,removed,30578,32507,UNKNOWN
6bba_09961292,removed,30652,30969,UNKNOWN
6bba_09961292,removed,30700,31016,UNKNOWN
6bba_09961292,removed,30969,31276,UNKNOWN
6bba_09961292,removed,31016,31329,UNKNOWN
6bba_09961292,removed,31276,31612,UNKNOWN
6bba_09961292,removed,31329,31657,UNKNOWN
6bba_09961292,removed,32357,3121,UNKNOWN
6bba_09961292,removed,32359,3459,UNKNOWN
6bba_09961292,removed,32360,3460,UNKNOWN
6bba_09961292,removed,32361,3604,UNKNOWN
6bba_09961292,removed,32362,3583,UNKNOWN
6bba_09961292,removed,32363,3609,UNKNOWN
6bba_09961292,removed,32364,3827,UNKNOWN
6bba_09961292,removed,32365,4081,UNKNOWN
6bba_09961292,removed,32367,4510,UNKNOWN
6bba_09961292,removed,32368,4593,UNKNOWN
6bba_09961292,removed,32370,5392,UNKNOWN
6bba_09961292,removed,32371,5531,UNKNOWN
6bba_09961292,removed,32372,5651,UNKNOWN
6bba_09961292,removed,32373,6045,UNKNOWN
6bba_09961292,removed,32374,6146,UNKNOWN
6bba_09961292,removed,32375,6293,UNKNOWN
6bba_09961292,removed,32376,6505,UNKNOWN
6bba_09961292,removed,32377,7227,UNKNOWN
6bba_09961292,removed,32378,7538,UNKNOWN
6bba_09961292,removed,32379,8688,UNKNOWN
6bba_09961292,removed,32380,9020,UNKNOWN
6bba_09961292,removed,32381,9210,UNKNOWN
6bba_09961292,removed,32382,9436,UNKNOWN
6bba_09961292,removed,32383,9469,UNKNOWN
6bba_09961292,removed,32384,10289,UNKNOWN
6bba_09961292,removed,32385,10598,UNKNOWN
6bba_09961292,removed,32386,10616,UNKNOWN
6bba_09961292,removed,32387,10926,UNKNOWN
6bba_09961292,removed,32388,10956,UNKNOWN
6bba_09961292,removed,32389,11185,UNKNOWN
6bba_09961292,removed,32390,11293,UNKNOWN
6bba_09961292,removed,32391,11532,UNKNOWN
6bba_09961292,removed,32393,11995,UNKNOWN
6bba_09961292,removed,32394,12622,UNKNOWN
6bba_09961292,removed,32395,13070,UNKNOWN
6bba_09961292,removed,32396,13233,UNKNOWN
6bba_09961292,removed,32397,13598,UNKNOWN
6bba_09961292,removed,32400,13647,UNKNOWN
6bba_09961292,removed,32401,13605,UNKNOWN
6bba_09961292,removed,32402,13602,UNKNOWN
6bba_09961292,removed,32403,13609,UNKNOWN
6bba_09961292,removed,32404,13611,UNKNOWN
6bba_09961292,removed,32405,13614,UNKNOWN
6bba_09961292,removed,32406,13625,UNKNOWN
6bba_09961292,removed,32408,13607,UNKNOWN
6bba_09961292,removed,32409,13679,UNKNOWN
6bba_09961292,removed,32410,13698,UNKNOWN
6bba_09961292,removed,32411,13714,UNKNOWN
6bba_09961292,removed,32412,13711,FP
6bba_09961292,removed,32413,13734,UNKNOWN
6bba_09961292,removed,32415,13783,UNKNOWN
6bba_09961292,removed,32416,13788,UNKNOWN
6bba_09961292,removed,32417,13796,FP
6bba_09961292,removed,32418,13815,UNKNOWN
6bba_09961292,removed,32419,13790,UNKNOWN
6bba_09961292,removed,32420,13834,UNKNOWN
6bba_09961292,removed,32421,13853,UNKNOWN
6bba_09961292,removed,32422,13840,UNKNOWN
6bba_09961292,removed,32423,13860,UNKNOWN
6bba_09961292,removed,32425,14367,UNKNOWN
6bba_09961292,removed,32426,15170,UNKNOWN
6bba_09961292,removed,32428,15656,TP
6bba_09961292,removed,32429,16516,UNKNOWN
6bba_09961292,removed,32430,16595,UNKNOWN
6bba_09961292,removed,32431,17034,UNKNOWN
6bba_09961292,removed,32432,17341,UNKNOWN
6bba_09961292,removed,32433,17680,UNKNOWN
6bba_09961292,removed,32434,17756,UNKNOWN
6bba_09961292,removed,32435,17995,UNKNOWN
6bba_09961292,removed,32436,18166,UNKNOWN
6bba_09961292,removed,32437,18400,UNKNOWN
6bba_09961292,removed,32439,20032,TP
6bba_09961292,removed,32440,20129,UNKNOWN
6bba_09961292,removed,32441,20533,UNKNOWN
6bba_09961292,removed,32442,20876,UNKNOWN
6bba_09961292,removed,32443,22167,UNKNOWN
6bba_09961292,removed,32444,22176,UNKNOWN
6bba_09961292,removed,32445,22399,UNKNOWN
6bba_09961292,removed,32446,22598,UNKNOWN
6bba_09961292,removed,32447,22627,UNKNOWN
6bba_09961292,removed,32448,22844,UNKNOWN
6bba_09961292,removed,32449,22783,UNKNOWN
6bba_09961292,removed,32451,24060,UNKNOWN
6bba_09961292,removed,32452,24177,UNKNOWN
6bba_09961292,removed,32453,24325,UNKNOWN
6bba_09961292,removed,32454,25138,UNKNOWN
6bba_09961292,removed,32455,25407,UNKNOWN
6bba_09961292,removed,32456,25570,UNKNOWN
6bba_09961292,removed,32457,25963,UNKNOWN
6bba_09961292,removed,32458,25954,UNKNOWN
6bba_09961292,removed,32459,26765,UNKNOWN
6bba_09961292,removed,32460,27657,UNKNOWN
6bba_09961292,removed,32461,27655,UNKNOWN
6bba_09961292,removed,32462,27688,UNKNOWN
6bba_09961292,removed,32463,27891,UNKNOWN
6bba_09961292,removed,32464,28577,UNKNOWN
6bba_09961292,removed,32465,28599,UNKNOWN
6bba_09961292,removed,32466,28625,UNKNOWN
6bba_09961292,removed,32467,28701,UNKNOWN
6bba_09961292,removed,32468,28834,UNKNOWN
6bba_09961292,removed,32469,28924,UNKNOWN
6bba_09961292,removed,32470,28969,UNKNOWN
6bba_09961292,removed,32471,28968,UNKNOWN
6bba_09961292,removed,32472,30288,UNKNOWN
6bba_09961292,removed,32473,30478,UNKNOWN
6bba_09961292,removed,32474,30480,UNKNOWN
6bba_09961292,removed,32475,30493,UNKNOWN
6bba_09961292,removed,32476,30497,UNKNOWN
6bba_09961292,removed,32477,30499,UNKNOWN
6bba_09961292,removed,32478,30507,UNKNOWN
6bba_09961292,removed,32479,30508,UNKNOWN
6bba_09961292,removed,32480,30511,UNKNOWN
6bba_09961292,removed,32481,30513,UNKNOWN
6bba_09961292,removed,32482,30517,UNKNOWN
6bba_09961292,removed,32483,30536,UNKNOWN
6bba_09961292,removed,32484,30491,UNKNOWN
6bba_09961292,removed,32486,30573,UNKNOWN
6bba_09961292,removed,32487,30624,UNKNOWN
6bba_09961292,removed,32488,30646,UNKNOWN
6bba_09961292,removed,32489,30640,UNKNOWN
6bba_09961292,removed,32490,30634,UNKNOWN
6bba_09961292,removed,32491,30692,UNKNOWN
6bba_09961292,removed,32492,30644,UNKNOWN
6bba_09961292,removed,32493,30698,UNKNOWN
6bba_09961292,removed,32494,30700,UNKNOWN
6bba_09961292,removed,32497,30752,UNKNOWN
6bba_09961292,removed,32498,30733,UNKNOWN
6bba_09961292,removed,32500,30755,UNKNOWN
6bba_09961292,removed,32502,30750,UNKNOWN
6bba_09961292,removed,32503,30767,UNKNOWN
6bba_09961292,removed,32504,30775,UNKNOWN
6bba_09961292,removed,32506,30945,UNKNOWN
6bba_09961292,removed,32507,31192,UNKNOWN
6bba_09961292,removed,32508,32509,UNKNOWN
6bba_09961292,removed,32509,17825,UNKNOWN
6bba_09961292,removed,32510,32511,TP
6bba_09961292,removed,32511,23241,TP
6bba_09961292,removed,32512,32513,UNKNOWN
6bba_09961292,removed,32513,18699,UNKNOWN
6bba_09961292,removed,32514,32515,UNKNOWN
6bba_09961292,removed,32515,20851,UNKNOWN
6bba_09961292,removed,32516,32517,UNKNOWN
6bba_09961292,removed,32517,27265,UNKNOWN
6bba_09961292,removed,32518,32519,UNKNOWN
6bba_09961292,removed,32519,26580,UNKNOWN
6bba_09961292,removed,32520,32521,UNKNOWN
6bba_09961292,removed,32521,28722,UNKNOWN
6bba_09961292,removed,32522,32523,UNKNOWN
6bba_09961292,removed,32523,17261,UNKNOWN
6bba_09961292,removed,32524,32525,UNKNOWN
6bba_09961292,removed,32525,21932,UNKNOWN
6bba_09961292,removed,32526,32527,UNKNOWN
6bba_09961292,removed,32527,19883,UNKNOWN
6bba_09961292,removed,32528,32529,UNKNOWN
6bba_09961292,removed,32529,20780,UNKNOWN
6bba_09961292,removed,32530,32531,UNKNOWN
6bba_09961292,removed,32531,30836,UNKNOWN
6bba_09961292,removed,32532,32533,UNKNOWN
6bba_09961292,removed,32533,19181,UNKNOWN
6bba_09961292,removed,32534,32535,UNKNOWN
6bba_09961292,removed,32535,28602,UNKNOWN
6bba_09961292,removed,32536,32537,UNKNOWN
6bba_09961292,removed,32537,11604,UNKNOWN
6bba_09961292,removed,32538,32539,UNKNOWN
6bba_09961292,removed,32539,5235,UNKNOWN
6bba_09961292,removed,32540,32541,UNKNOWN
6bba_09961292,removed,32541,29352,UNKNOWN
6bba_09961292,removed,32542,32543,UNKNOWN
6bba_09961292,removed,32543,11375,UNKNOWN
6bba_09961292,removed,32544,32545,UNKNOWN
6bba_09961292,removed,32545,24563,UNKNOWN
6bba_09961292,removed,32546,32547,UNKNOWN
6bba_09961292,removed,32547,28177,UNKNOWN
6bba_09961292,removed,32548,32549,UNKNOWN
6bba_09961292,removed,32549,30545,UNKNOWN
6bba_09961292,removed,32550,32551,UNKNOWN
6bba_09961292,removed,32551,15460,UNKNOWN
6bba_09961292,removed,32552,32553,UNKNOWN
6bba_09961292,removed,32553,4282,UNKNOWN
6bba_09961292,removed,32554,32555,UNKNOWN
6bba_09961292,removed,32555,23045,UNKNOWN
6bba_09961292,removed,32556,32557,UNKNOWN
6bba_09961292,removed,32557,19850,UNKNOWN
6bba_09961292,removed,32558,32559,UNKNOWN
6bba_09961292,removed,32559,14235,UNKNOWN
6bba_09961292,removed,32560,32561,UNKNOWN
6bba_09961292,removed,32561,11955,UNKNOWN
6bba_09961292,removed,32562,32563,UNKNOWN
6bba_09961292,removed,32563,18287,UNKNOWN
6bba_09961292,removed,32564,32565,UNKNOWN
6bba_09961292,removed,32565,16130,UNKNOWN
6bba_09961292,removed,32566,32567,UNKNOWN
6bba_09961292,removed,32567,10102,UNKNOWN
6bba_09961292,removed,32568,32569,UNKNOWN
6bba_09961292,removed,32569,13825,UNKNOWN
6bba_09961292,removed,32570,32571,UNKNOWN
6bba_09961292,removed,32571,3278,UNKNOWN
6bba_09961292,removed,32572,32573,UNKNOWN
6bba_09961292,removed,32573,14035,UNKNOWN
6bba_09961292,removed,32574,32575,UNKNOWN
6bba_09961292,removed,32575,13443,UNKNOWN
6bba_09961292,removed,32576,32577,UNKNOWN
6bba_09961292,removed,32577,22671,UNKNOWN
6bba_09961292,removed,32578,32579,UNKNOWN
6bba_09961292,removed,32579,23835,UNKNOWN
6bba_09961292,removed,32580,32581,UNKNOWN
6bba_09961292,removed,32581,15847,UNKNOWN
6bba_09961292,removed,32582,32583,UNKNOWN
6bba_09961292,removed,32583,6650,UNKNOWN
6bba_09961292,removed,32584,32585,UNKNOWN
6bba_09961292,removed,32585,18252,UNKNOWN
6bba_09961292,added,1859,2229,UNKNOWN
6bba_09961292,added,2176,32579,UNKNOWN
6bba_09961292,added,2229,2641,UNKNOWN
6bba_09961292,added,2295,2687,UNKNOWN
6bba_09961292,added,2385,32358,UNKNOWN
6bba_09961292,added,2395,32359,UNKNOWN
6bba_09961292,added,2647,32361,UNKNOWN
6bba_09961292,added,2675,3064,UNKNOWN
6bba_09961292,added,2800,32362,UNKNOWN
6bba_09961292,added,2875,32363,UNKNOWN
6bba_09961292,added,2878,32364,UNKNOWN
