source_id,owner,notebook_title,notebook_slug,url,current_version,script_version_id,created_at,updated_at,updated_at_page_text,votes,comments,page_displayed_score,score_source,accelerator,runtime,internet_setting,input_datasets,output_files,license,read_status,source_saved,source_sha256,source_bytes,markdown_cells,code_cells,output_cells,all_code_cells_checked,relevance,current_score_verified,stale_score_risk,notes
KAGGLE_CODE_NAJUNGHWAN_BIOHUB-350EP-PRIMARY-PUBLIC-T4-V4,najunghwan,Biohub 350ep Primary Public T4 V4,biohub-350ep-primary-public-t4-v4,https://www.kaggle.com/code/najunghwan/biohub-350ep-primary-public-t4-v4,UNKNOWN,UNKNOWN,,,23d ago,,0,0.911,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_NAJUNGHWAN_BIOHUB-GAP2-JOINT-PUBLIC-T4-V2,najunghwan,Biohub Gap2 Joint Public T4 V2,biohub-gap2-joint-public-t4-v2,https://www.kaggle.com/code/najunghwan/biohub-gap2-joint-public-t4-v2,UNKNOWN,UNKNOWN,,,22d ago,,0,0.915,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_NAVAZSHFATHI_BEST-SCORE,navazshfathi,best-score,best-score,https://www.kaggle.com/code/navazshfathi/best-score,UNKNOWN,UNKNOWN,,,6d ago,63,0,0.931,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,cell lineage reconstruction | division jaccard,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_NOMANNIC19_CV-BIOHUB-CELL-TRACKING-TEMPORAL-3D-U-NET,nomannic19,[CV] Biohub Cell Tracking - Temporal 3D U-Net,cv-biohub-cell-tracking-temporal-3d-u-net,https://www.kaggle.com/code/nomannic19/cv-biohub-cell-tracking-temporal-3d-u-net,UNKNOWN,UNKNOWN,,,2mo ago,,0,0.852,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D U-Net tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_NUSRATI_0-936,nusrati,0.936,0-936,https://www.kaggle.com/code/nusrati/0-936,UNKNOWN,UNKNOWN,,,2d ago,77,0,0.936,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Public Score | division jaccard,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_NUSRATI_0-938,nusrati,0.938,0-938,https://www.kaggle.com/code/nusrati/0-938,3,UNKNOWN,,,43m ago,21,0,0.938,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,biohub-deepcenter-unet3d-center-prior-v1 | competitions | datasets,/kaggle/working/dual_seed_frame_retention_guard_report.json | /kaggle/working/submission.csv | /kaggle/working/wheels | submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,65c2fc9bbe0b3268af46396bfec62906cb85633e46c87ad0fdfe2be0c1412e96,196950,0,10,0,true,Hotness | Public Score | Recently Created | Recently Run,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=4 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 10 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_NUSRATI_01-EDA-AND-VISUALIZATION,nusrati,01_EDA_and_Visualization,01-eda-and-visualization,https://www.kaggle.com/code/nusrati/01-eda-and-visualization,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D+time microscopy | zebrafish cell tracking,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_OUTWREST_METRIC-HACK-MINIMAL-BASELINE-TTA-2GPU,outwrest,metric hack - minimal baseline-tta-2gpu,metric-hack-minimal-baseline-tta-2gpu,https://www.kaggle.com/code/outwrest/metric-hack-minimal-baseline-tta-2gpu,1,UNKNOWN,,,2mo ago,84,6,0.95,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,competitions | datasets,/kaggle/working/my_predict | submission.csv | submission_clean.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,6a9c42fcdb3b1ab13f24698db2884d8a49330e6b8803a1d45cb91b233e7c4451,33365,0,8,0,true,GEFF | Public Score | cell division tracking | tracksdata,false,HIGH_EXPLICIT_HACK_OR_ABOVE_CURRENT_LB_TOP,discovered_in=4 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 8 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_PATHIK1511_BIOHUB-METRIC-ANATOMY,pathik1511,Biohub Metric Anatomy,biohub-metric-anatomy,https://www.kaggle.com/code/pathik1511/biohub-metric-anatomy,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Trackastra,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PAVLOIVANIN_BIOHUB-4D-CELL-TRACKING-EDA-INTERACTIVE-3D,pavloivanin,🧬 BioHub: 4D Cell Tracking EDA + Interactive 3D ,biohub-4d-cell-tracking-eda-interactive-3d,https://www.kaggle.com/code/pavloivanin/biohub-4d-cell-tracking-eda-interactive-3d,UNKNOWN,UNKNOWN,,,,15,2,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D cell tracking | 3D+time microscopy,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PAVLOIVANIN_BIOHUBTRACKINGV3-VELOCITY-KALMAN-PRIOR-GAP-CLOSING,pavloivanin,BioHubTrackingV3:Velocity Kalman Prior&Gap Closing,biohubtrackingv3-velocity-kalman-prior-gap-closing,https://www.kaggle.com/code/pavloivanin/biohubtrackingv3-velocity-kalman-prior-gap-closing,UNKNOWN,UNKNOWN,,,2mo ago,,0,0.611,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,graph optimization cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PAVLOIVANIN_CELL-TRACKINGV2-SUB-VOXEL-REFINEMENT-EDGEPRUNING,pavloivanin,Cell TrackingV2:Sub-Voxel Refinement & EdgePruning,cell-trackingv2-sub-voxel-refinement-edgepruning,https://www.kaggle.com/code/pavloivanin/cell-trackingv2-sub-voxel-refinement-edgepruning,UNKNOWN,UNKNOWN,,,2mo ago,,0,0.618,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,graph optimization cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PAVLOIVANIN_COUNT-CALIBRATED-CONSERVATIVE-BASELINE,pavloivanin,Count Calibrated Conservative Baseline,count-calibrated-conservative-baseline,https://www.kaggle.com/code/pavloivanin/count-calibrated-conservative-baseline,UNKNOWN,UNKNOWN,,,2mo ago,,0,0.628,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,graph optimization cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PAWANMALI_BIOHUB-CLI-CORE-NODIV-V1,pawanmali,biohub-cli-core-nodiv-v1,biohub-cli-core-nodiv-v1,https://www.kaggle.com/code/pawanmali/biohub-cli-core-nodiv-v1,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Recently Created | Recently Run,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PAWANMALI_BIOHUB-CLI-LEARNED-DIV-V1,pawanmali,biohub-cli-learned-div-v1,biohub-cli-learned-div-v1,https://www.kaggle.com/code/pawanmali/biohub-cli-learned-div-v1,2,UNKNOWN,,,7h ago,,0,0.889,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,competitions | datasets,/kaggle/working/wheels | core_submission.csv | submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,004762466e5a9569c0084c7d91cecead3827773177763c7b6c074151876217ef,34600,1,7,0,true,Recently Created | Recently Run,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 7 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_PEDROAPALACIOSZ_BIOHUB-CELL-TRACKING-COMPLETE-JOURNEY,pedroapalaciosz,Biohub Cell Tracking Complete Journey,biohub-cell-tracking-complete-journey,https://www.kaggle.com/code/pedroapalaciosz/biohub-cell-tracking-complete-journey,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Trackastra,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PERSEUS7_BIOHUB-EXPLORATORY-DATA-ANALYSIS,perseus7,BioHub Exploratory Data Analysis,biohub-exploratory-data-analysis,https://www.kaggle.com/code/perseus7/biohub-exploratory-data-analysis,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,zebrafish cell tracking,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PILKWANG_BIOHUB-CELL-TRACKING-BLEND-PREPROCESSINGS,pilkwang,Biohub Cell Tracking: Blend Preprocessings,biohub-cell-tracking-blend-preprocessings,https://www.kaggle.com/code/pilkwang/biohub-cell-tracking-blend-preprocessings,UNKNOWN,UNKNOWN,,,2mo ago,156,2,0.9,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,GEFF | Most Votes | biohub cell tracking | biohub-cell-tracking-during-development | cell division tracking | tracksdata | transformer cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=7 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PILKWANG_BIOHUB-CELL-TRACKING-DATA-MODEL-EDA-BASELINE,pilkwang,"Biohub Cell Tracking: Data Model, EDA, Baseline",biohub-cell-tracking-data-model-eda-baseline,https://www.kaggle.com/code/pilkwang/biohub-cell-tracking-data-model-eda-baseline,26,UNKNOWN,,,2mo ago,155,2,0.827,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,biohub-cell-tracking-during-development | competitions,submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,84e48e6e67c239572ca5c144d941433d42f6f0f1c06b1e713286f39e5059190e,38297,3,2,0,true,3D U-Net tracking | 3D cell tracking | GEFF | Most Votes | biohub cell tracking | biohub-cell-tracking-during-development,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=6 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 2 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_PILKWANG_BIOHUB-CELL-TRACKING-LEARNED-GRAPH-W-GAP-RECOVERY,pilkwang,Biohub Cell Tracking: Learned Graph w Gap Recovery,biohub-cell-tracking-learned-graph-w-gap-recovery,https://www.kaggle.com/code/pilkwang/biohub-cell-tracking-learned-graph-w-gap-recovery,32,UNKNOWN,,,2mo ago,197,4,0.894,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,competitions | datasets,/kaggle/working/wheels | submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,5d616f969bed8800076b9213f39c4f89791fc9855a0c65efc626bf0b740b4c42,83640,6,5,0,true,3D cell tracking | GEFF | Most Votes | biohub cell tracking | biohub-cell-tracking-during-development | cell division tracking | graph optimization cell tracking | tracksdata | transformer cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=9 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 5 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_PILKWANG_BIOHUB-CELL-TRACKING-TWO-SEEDS-LOGIT-BLEND,pilkwang,Biohub Cell Tracking: Two Seeds Logit Blend,biohub-cell-tracking-two-seeds-logit-blend,https://www.kaggle.com/code/pilkwang/biohub-cell-tracking-two-seeds-logit-blend,40,UNKNOWN,,,1mo ago,194,1,0.912,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,biohub-deepcenter-unet3d-center-prior-v1 | competitions | datasets,/kaggle/working/wheels | submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,a2e660c6c5d66af5671643fb0e91b4d19faac5907077837116000daa1fee38ac,140768,7,6,0,true,GEFF | Most Votes | biohub cell tracking | biohub-cell-tracking-during-development | cell division tracking | cell lineage reconstruction | tracksdata | transformer cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=8 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 6 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_PRAXEL_BIOHUB-0-902-MOTION-DIVISION-CALIBRATION,praxel,Biohub 0.902 | Motion + Division Calibration,biohub-0-902-motion-division-calibration,https://www.kaggle.com/code/praxel/biohub-0-902-motion-division-calibration,UNKNOWN,UNKNOWN,,,2mo ago,62,0,0.901,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D cell tracking | transformer cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PRVSIYAN_BIOHUB-CLEAN-PUBLIC-FRONTIER-LINEAGE-TRACKER,prvsiyan,BioHub Clean Public-Frontier Lineage Tracker,biohub-clean-public-frontier-lineage-tracker,https://www.kaggle.com/code/prvsiyan/biohub-clean-public-frontier-lineage-tracker,UNKNOWN,UNKNOWN,,,1mo ago,31,0,0.913,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr | cell lineage reconstruction,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PRVSIYAN_BIOHUB-MOTION-GAP-PERSISTENCE-LINEAGE,prvsiyan,Biohub Motion Gap Persistence Lineage,biohub-motion-gap-persistence-lineage,https://www.kaggle.com/code/prvsiyan/biohub-motion-gap-persistence-lineage,UNKNOWN,UNKNOWN,,,1mo ago,,0,0.864,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Trackastra | Ultrack,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_PYOSSDEV_BIOHUB-CELL-TRACKING-BASELINE,pyossdev,Biohub Cell Tracking Baseline,biohub-cell-tracking-baseline,https://www.kaggle.com/code/pyossdev/biohub-cell-tracking-baseline,UNKNOWN,UNKNOWN,,,2mo ago,,0,0.514,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Cellpose,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_QRZ1201_BIOHUB-DIVISION-9-14-4-5-REPRO,qrz1201,Biohub Division 9 14 4.5 Repro,biohub-division-9-14-4-5-repro,https://www.kaggle.com/code/qrz1201/biohub-division-9-14-4-5-repro,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Recently Created | Recently Run,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_QRZ1201_BIOHUB-EDGE20-PUBLIC-0-935-REPRO,qrz1201,Biohub Edge20 Public 0.935 Repro,biohub-edge20-public-0-935-repro,https://www.kaggle.com/code/qrz1201/biohub-edge20-public-0-935-repro,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Hotness | Recently Created | Recently Run,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_QRZ1201_BIOHUB-V19C-SISTER14-REPRO,qrz1201,Biohub V19C Sister14 Repro,biohub-v19c-sister14-repro,https://www.kaggle.com/code/qrz1201/biohub-v19c-sister14-repro,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Hotness | Recently Created | Recently Run,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_RAHULJIWANE_BIOHUB-CELL-TRACKING-RJ2,rahuljiwane,Biohub Cell Tracking RJ2 ,biohub-cell-tracking-rj2,https://www.kaggle.com/code/rahuljiwane/biohub-cell-tracking-rj2,UNKNOWN,UNKNOWN,,,2mo ago,10,0,0.842,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,adjusted edge jaccard,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_RAVI123A321AT_DARK-AGI-BIOHUB-CELL-TRACKING-SOLUTION,ravi123a321at,Dark-AGI-Biohub Cell Tracking Solution,dark-agi-biohub-cell-tracking-solution,https://www.kaggle.com/code/ravi123a321at/dark-agi-biohub-cell-tracking-solution,UNKNOWN,UNKNOWN,,,1mo ago,,0,0.95,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Public Score,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_RAVI123A321AT_METRIC-HACK-LAST-CALL,ravi123a321at,Metric_hack_last_call,metric-hack-last-call,https://www.kaggle.com/code/ravi123a321at/metric-hack-last-call,UNKNOWN,UNKNOWN,,,1mo ago,,0,0.963,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Public Score,false,HIGH_EXPLICIT_HACK_OR_ABOVE_CURRENT_LB_TOP,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_RAYKKRETZSCHMAR_BIOHUB-HARMONIC-BIDIRECTIONAL-ASSOCIATION-V1,raykkretzschmar,Biohub Harmonic Bidirectional Association V1,biohub-harmonic-bidirectional-association-v1,https://www.kaggle.com/code/raykkretzschmar/biohub-harmonic-bidirectional-association-v1,UNKNOWN,UNKNOWN,,,1mo ago,86,0,0.915,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,cell lineage reconstruction,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_RISHABHR0Y_933-BIOHUB-BIDIR30,rishabhr0y,.933_biohub_bidir30,933-biohub-bidir30,https://www.kaggle.com/code/rishabhr0y/933-biohub-bidir30,UNKNOWN,UNKNOWN,,,5d ago,62,2,0.933,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,division jaccard,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_RISHABHR0Y_BIOHUB-937-SDW80,rishabhr0y,biohub-937-sdw80,biohub-937-sdw80,https://www.kaggle.com/code/rishabhr0y/biohub-937-sdw80,UNKNOWN,UNKNOWN,,,6d ago,17,0,0.93,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,cell lineage reconstruction | graph optimization cell tracking | zebrafish cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
