source_id,owner_repo,url,description,relation_to_competition,stars,forks,default_branch,latest_commit_sha,latest_commit_date,license,archived,file_count,read_status,files_actually_read,evidence_path,notes
GH-DEEP-raphaelreme__byotrack,raphaelreme/byotrack,https://github.com/raphaelreme/byotrack,modular tracking framework,modular_biological_tracking_framework,24,6,main,57c59a88aedfc968b1cb05b2c84be75d90c34957,2026-08-25T14:06:33+02:00,MIT,False,197,FULL_RELEVANT_REPO_SOURCE_READ,README.md;LICENSE;pyproject.toml;examples/ctc/link.py;src/byotrack/api/tracker.py;src/byotrack/api/tracking_graph.py;src/byotrack/dataset/ctc.py;src/byotrack/geff/io.py;src/byotrack/implementation/linker/frame_by_frame/greedy_lap.py;src/byotrack/implementation/linker/frame_by_frame/kalman_linker.py;src/byotrack/implementation/linker/trackastra/trackastra.py;src/byotrack/implementation/refiner/stitching/dist_stitcher.py;src/byotrack/metrics/ctc.py;.pre-commit-config.yaml;.readthedocs.yaml;CHANGELOG.md;docs/README.md;docs/source/api/detections.rst;docs/source/api/detector.rst;docs/source/api/linker.rst;docs/source/api/optical_flow.rst;docs/source/api/parameters.rst;docs/source/api/refiner.rst;docs/source/api/tracker.rst;docs/source/api/tracks.rst;docs/source/api/video.rst;docs/source/conf.py;docs/source/datasets/ctc.rst;docs/source/datasets/sinetra.rst;docs/source/fiji.rst;docs/source/icy.rst;docs/source/implementation/detectors/detection_refiners.rst;docs/source/implementation/detectors/detectors.rst;docs/source/implementation/detectors/stardist.rst;docs/source/implementation/detectors/wavelet.rst;docs/source/implementation/linkers/frame_by_frame.rst;docs/source/implementation/linkers/icy_emht.rst;docs/source/implementation/linkers/kalman.rst;docs/source/implementation/linkers/koft.rst;docs/source/implementation/linkers/linkers.rst;docs/source/implementation/linkers/nearest_neighbor.rst;docs/source/implementation/linkers/trackmate.rst;docs/source/implementation/linkers/trackonstra.rst;docs/source/implementation/optical_flows/opencv.rst;docs/source/implementation/optical_flows/optical_flows.rst;docs/source/implementation/optical_flows/skimage.rst;docs/source/implementation/refiners/cleaner.rst;docs/source/implementation/refiners/dist_stitcher.rst;docs/source/implementation/refiners/emc2.rst;docs/source/implementation/refiners/interpolater.rst;docs/source/implementation/refiners/propagation.rst;docs/source/implementation/refiners/refiners.rst;docs/source/implementation/refiners/smoother.rst;docs/source/index.rst;docs/source/install.rst;docs/source/metrics/ctc.rst;docs/source/napari.rst;docs/source/run_examples/ByoTrack fundamental.ipynb;docs/source/run_examples/Detectors.ipynb;docs/source/run_examples/Linkers.ipynb;docs/source/run_examples/Video.ipynb;docs/source/visualize.rst;examples/ByoTrack fundamental.ipynb;examples/Detectors.ipynb;examples/Linkers.ipynb;examples/Video.ipynb;examples/ctc/README.md;examples/ctc/hyper_parameters.json;examples/ctc/requirements.txt;examples/ctc/run_clb.py;src/byotrack/__init__.py;src/byotrack/_env.py;src/byotrack/api/__init__.py;src/byotrack/api/detections/__init__.py;src/byotrack/api/detections/bbox_detections.py;src/byotrack/api/detections/detections.py;src/byotrack/api/detections/point_detections.py;src/byotrack/api/detections/segmentation_detections.py;src/byotrack/api/detections/statistics.py;src/byotrack/api/detector.py;src/byotrack/api/features_extractor.py;src/byotrack/api/linker.py;src/byotrack/api/optical_flow/__init__.py;src/byotrack/api/optical_flow/optical_flow.py;src/byotrack/api/parameters.py;src/byotrack/api/refiner.py;src/byotrack/api/tracks.py;src/byotrack/dataset/__init__.py;src/byotrack/dataset/sinetra.py;src/byotrack/example_data.py;src/byotrack/fiji/__init__.py;src/byotrack/fiji/io.py;src/byotrack/fiji/run.py;src/byotrack/geff/__init__.py;src/byotrack/icy/__init__.py;src/byotrack/icy/io.py;src/byotrack/icy/run.py;src/byotrack/implementation/__init__.py;src/byotrack/implementation/detector/__init__.py;src/byotrack/implementation/detector/refiners.py;src/byotrack/implementation/detector/stardist.py;src/byotrack/implementation/detector/wavelet.py;src/byotrack/implementation/linker/__init__.py;src/byotrack/implementation/linker/frame_by_frame/__init__.py;src/byotrack/implementation/linker/frame_by_frame/base.py;src/byotrack/implementation/linker/frame_by_frame/koft.py;src/byotrack/implementation/linker/frame_by_frame/nearest_neighbor.py;src/byotrack/implementation/linker/frame_by_frame/trackonstra.py;src/byotrack/implementation/linker/icy_emht/__init__.py;src/byotrack/implementation/linker/icy_emht/emht_protocol.xml;src/byotrack/implementation/linker/icy_emht/emht_protocol_with_full_specs.xml;src/byotrack/implementation/linker/icy_emht/icy_emht.py;src/byotrack/implementation/linker/trackastra/__init__.py;src/byotrack/implementation/linker/trackmate/__init__.py;src/byotrack/implementation/linker/trackmate/_trackmate.py;src/byotrack/implementation/linker/trackmate/trackmate.py;src/byotrack/implementation/optical_flow/__init__.py;src/byotrack/implementation/optical_flow/opencv.py;src/byotrack/implementation/optical_flow/skimage.py;src/byotrack/implementation/refiner/__init__.py;src/byotrack/implementation/refiner/cleaner.py;src/byotrack/implementation/refiner/interpolater.py;src/byotrack/implementation/refiner/propagation.py;src/byotrack/implementation/refiner/smoother.py;src/byotrack/implementation/refiner/stitching/__init__.py;src/byotrack/implementation/refiner/stitching/emc2.py;src/byotrack/metrics/__init__.py;src/byotrack/napari/__init__.py;src/byotrack/napari/utils.py;src/byotrack/napari/viewer.py;src/byotrack/utils.py;src/byotrack/video/__init__.py;src/byotrack/video/preprocessor/__init__.py;src/byotrack/video/preprocessor/channel_projection.py;src/byotrack/video/preprocessor/normalizer.py;src/byotrack/video/preprocessor/preprocessor.py;src/byotrack/video/preprocessor/registrator.py;src/byotrack/video/preprocessor/slicer.py;src/byotrack/video/preprocessor/spatial_projection.py;src/byotrack/video/preprocessor/temporal_equalization.py;src/byotrack/video/preprocessor/zoom.py;src/byotrack/video/reader.py;src/byotrack/video/video.py;src/byotrack/visualize.py;tests/__init__.py;tests/api/__init__.py;tests/api/detections/__init__.py;tests/api/detections/conftest.py;tests/api/detections/test_bbox_detections.py;tests/api/detections/test_detections.py;tests/api/detections/test_point_detections.py;tests/api/detections/test_segmentation_detections.py;tests/api/detections/test_statistics.py;tests/api/test_detector.py;tests/api/test_linker.py;tests/api/test_optical_flow.py;tests/api/test_tracker.py;tests/api/test_tracking_graph.py;tests/api/test_tracks.py;tests/dataset/__init__.py;tests/dataset/test_ctc.py;tests/dataset/test_sinetra.py;tests/fiji/__init__.py;tests/fiji/conftest.py;tests/fiji/test_io.py;tests/fiji/test_run.py;tests/geff/__init__.py;tests/geff/conftest.py;tests/geff/test_io.py;tests/icy/__init__.py;tests/icy/conftest.py;tests/icy/test_io.py;tests/icy/test_run.py;tests/test_env.py;tests/test_example_data.py;tests/test_utils.py;tests/video/__init__.py;tests/video/conftest.py;tests/video/test_preprocessors.py;tests/video/test_readers.py;tests/video/test_video.py,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/raphaelreme__byotrack/repo_evidence.json,queries=GH-DEEP-SELECTION; useful integration layer to compare linkers under one API; not a ready Biohub submission; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-ratishgurav__biohub-cell-tracking,ratishgurav/biohub-cell-tracking,https://github.com/ratishgurav/biohub-cell-tracking,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-001;GH-RS-002;GH-RS-003;GH-RS-010; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-ReyDocs__ultrack_alltrack,ReyDocs/ultrack_alltrack,https://github.com/ReyDocs/ultrack_alltrack,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-rima-dev__U-Net-Convolutional-Networks-for-Biomedical-Image-Segmentation,rima-dev/U-Net-Convolutional-Networks-for-Biomedical-Image-Segmentation,https://github.com/rima-dev/U-Net-Convolutional-Networks-for-Biomedical-Image-Segmentation,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-robertorojasp06__ctc-drosophila-other-models,robertorojasp06/ctc-drosophila-other-models,https://github.com/robertorojasp06/ctc-drosophila-other-models,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-robertorojasp06__ctc-submissions,robertorojasp06/ctc-submissions,https://github.com/robertorojasp06/ctc-submissions,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-009; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__inTRACKtive,royerlab/inTRACKtive,https://github.com/royerlab/inTRACKtive,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-008;GH-WEB-001; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DEEP-royerlab__kaggle-cell-tracking-competition,royerlab/kaggle-cell-tracking-competition,https://github.com/royerlab/kaggle-cell-tracking-competition,competition host baseline,competition_host_baseline,62,15,main,075fc5f5a52d11077f9dc2b074644618f26939e2,2026-07-17T17:03:46-07:00,BSD-3-Clause,False,49,FULL_RELEVANT_REPO_SOURCE_READ,LICENSE;README.md;metrics.md;pyproject.toml;scripts/augmentations.py;scripts/csv_to_geffs.py;scripts/dataspec.py;scripts/evaluate.py;scripts/geffs_to_csv.py;scripts/predict_unet_transformer.py;scripts/train_unet_transformer.py;src/tracking_cellmot/__init__.py;src/tracking_cellmot/division_metrics.py;src/tracking_cellmot/img_proc.py;src/tracking_cellmot/io.py;src/tracking_cellmot/metrics.py;src/tracking_cellmot/models/__init__.py;src/tracking_cellmot/models/simple_node_transformer.py;src/tracking_cellmot/models/temporal_unet.py;tests/__init__.py;tests/assets/sandbox_examples/3_division.json;tests/assets/sandbox_examples/complex.json;tests/assets/sandbox_examples/complex2.json;tests/assets/sandbox_examples/division.json;tests/assets/sandbox_examples/division_at_end.json;tests/assets/sandbox_examples/division_node_stage.json;tests/assets/sandbox_examples/division_test.json;tests/assets/sandbox_examples/duplicated_division.json;tests/assets/sandbox_examples/edges_wrong_division_ok.json;tests/assets/sandbox_examples/late_division.json;tests/assets/sandbox_examples/merge_delay.json;tests/assets/sandbox_examples/node_conflict.json;tests/assets/sandbox_examples/simple.json;tests/assets/sandbox_examples/successive_div.json;tests/conftest.py;tests/test_division_metrics.py;tests/test_division_sandbox_examples.py;tests/test_img_proc.py;tests/test_io.py;tests/test_metrics.py;tests/test_training_scripts.py;visualize/visualize_ground_truth.py;visualize/visualize_predictions.py;visualize/visualize_utils.py,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/royerlab__kaggle-cell-tracking-competition/repo_evidence.json,queries=GH-CODE-FIRST-PAGE-RELEVANT;GH-DEEP-SELECTION;GH-RS-008;GH-WEB-002; mandatory starting point and the closest reproducible reference implementation for the competition metric and submission path; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__trackedit,royerlab/trackedit,https://github.com/royerlab/trackedit,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-008; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DEEP-royerlab__tracksdata,royerlab/tracksdata,https://github.com/royerlab/tracksdata,graph data/model toolkit,competition_graph_library,14,7,main,63a1912f3b6ebd1536a2e8a8adfdf7f5eb84efa4,2026-09-02T15:33:20-07:00,BSD-3-Clause,False,124,FULL_RELEVANT_REPO_SOURCE_READ,README.md;LICENSE;pyproject.toml;src/tracksdata/io/_geff.py;src/tracksdata/metrics/_matching.py;src/tracksdata/metrics/_ctc_metrics.py;src/tracksdata/metrics/_traccuracy.py;src/tracksdata/functional/_division.py;src/tracksdata/edges/_distance_edges.py;src/tracksdata/solvers/_ilp_solver.py;src/tracksdata/solvers/_nearest_neighbors_solver.py;src/tracksdata/graph/_sql_graph.py;.pre-commit-config.yaml;asv.conf.json;benchmarks/__init__.py;benchmarks/chunk_coalescing.py;benchmarks/common.py;benchmarks/graph_mutations.py;benchmarks/graph_workflow.py;benchmarks/tracklet_nodes.py;docs/concepts.md;docs/contributing.md;docs/examples.md;docs/examples/basic.py;docs/faq.md;docs/getting_started.md;docs/index.md;docs/installation.md;mkdocs.yml;src/tracksdata/__init__.py;src/tracksdata/_test/test_attrs.py;src/tracksdata/_test/test_options.py;src/tracksdata/array/__init__.py;src/tracksdata/array/_base_array.py;src/tracksdata/array/_graph_array.py;src/tracksdata/array/_nd_chunk_cache.py;src/tracksdata/array/_test/test_graph_array.py;src/tracksdata/array/_test/test_nd_chunk_cache.py;src/tracksdata/attrs.py;src/tracksdata/conftest.py;src/tracksdata/constants.py;src/tracksdata/edges/__init__.py;src/tracksdata/edges/_base_edge_attrs.py;src/tracksdata/edges/_base_edges.py;src/tracksdata/edges/_generic_edges.py;src/tracksdata/edges/_iou_edges.py;src/tracksdata/edges/_test/test_distance_edges.py;src/tracksdata/edges/_test/test_generic_edges.py;src/tracksdata/edges/_test/test_iou_edges.py;src/tracksdata/functional/__init__.py;src/tracksdata/functional/_apply.py;src/tracksdata/functional/_edges.py;src/tracksdata/functional/_iou.py;src/tracksdata/functional/_labeling.py;src/tracksdata/functional/_motile.py;src/tracksdata/functional/_napari.py;src/tracksdata/functional/_rx.py;src/tracksdata/functional/_test/test_apply.py;src/tracksdata/functional/_test/test_division.py;src/tracksdata/functional/_test/test_functional_edges.py;src/tracksdata/functional/_test/test_iou.py;src/tracksdata/functional/_test/test_labeling.py;src/tracksdata/functional/_test/test_motile.py;src/tracksdata/functional/_test/test_napari.py;src/tracksdata/functional/_test/test_rx.py;src/tracksdata/graph/__init__.py;src/tracksdata/graph/_base_graph.py;src/tracksdata/graph/_graph_view.py;src/tracksdata/graph/_mapped_graph_mixin.py;src/tracksdata/graph/_rustworkx_graph.py;src/tracksdata/graph/_test/test_graph_backends.py;src/tracksdata/graph/_test/test_graph_view_signals.py;src/tracksdata/graph/_test/test_index_graph.py;src/tracksdata/graph/_test/test_subgraph.py;src/tracksdata/graph/filters/__init__.py;src/tracksdata/graph/filters/_base_filter.py;src/tracksdata/graph/filters/_indexed_filter.py;src/tracksdata/graph/filters/_spatial_filter.py;src/tracksdata/graph/filters/_test/test_spatial_filter.py;src/tracksdata/io/__init__.py;src/tracksdata/io/_ctc.py;src/tracksdata/io/_numpy_array.py;src/tracksdata/io/_test/test_ctc_io.py;src/tracksdata/io/_test/test_geff_dtypes.py;src/tracksdata/io/_test/test_geff_metadata.py;src/tracksdata/metrics/__init__.py;src/tracksdata/metrics/_test/test_ctc_metrics.py;src/tracksdata/metrics/_test/test_matching.py;src/tracksdata/metrics/_test/test_metrics_visualize.py;src/tracksdata/metrics/_visualize.py;src/tracksdata/nodes/__init__.py;src/tracksdata/nodes/_base_node_attrs.py;src/tracksdata/nodes/_base_nodes.py;src/tracksdata/nodes/_generic_nodes.py;src/tracksdata/nodes/_mask.py;src/tracksdata/nodes/_random.py;src/tracksdata/nodes/_regionprops.py;src/tracksdata/nodes/_test/test_generic_nodes.py;src/tracksdata/nodes/_test/test_mask.py;src/tracksdata/nodes/_test/test_random.py;src/tracksdata/nodes/_test/test_regionprops.py;src/tracksdata/options.py;src/tracksdata/solvers/__init__.py;src/tracksdata/solvers/_base_solver.py;src/tracksdata/solvers/_test/test_ilp_solver.py;src/tracksdata/solvers/_test/test_nearest_neighbors_solver.py;src/tracksdata/utils/__init__.py;src/tracksdata/utils/_cache.py;src/tracksdata/utils/_dataframe.py;src/tracksdata/utils/_dtypes.py;src/tracksdata/utils/_logging.py;src/tracksdata/utils/_multiprocessing.py;src/tracksdata/utils/_signal.py;src/tracksdata/utils/_test/test_attr_key_dtype.py;src/tracksdata/utils/_test/test_dataframe.py;src/tracksdata/utils/_test/test_dtype_serialization.py;src/tracksdata/utils/_test/test_multiprocessing.py,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/royerlab__tracksdata/repo_evidence.json,"queries=GH-DEEP-SELECTION;GH-RS-008;GH-RS-013;GH-WEB-001;GH-WEB-005; important reusable graph layer, but not a detector or end-to-end competition solution; GitHub owner/repo identifier is stored in owner_repo."
GH-DEEP-royerlab__ultrack,royerlab/ultrack,https://github.com/royerlab/ultrack,general 2D/3D tracker,general_2d_3d_tracking_and_zebrafish,207,30,main,5c94d845eb0a7b78c8dc24492ef00f218a467995,2026-08-13T10:55:23-07:00,BSD-3-Clause,False,269,TARGET_FILES_READ,README.md;LICENSE;pyproject.toml;docs/source/theory.rst;ultrack/core/tracker.py;ultrack/core/segmentation/processing.py;ultrack/core/segmentation/hierarchy.py;ultrack/core/linking/processing.py;ultrack/core/linking/features.py;ultrack/core/solve/processing.py;ultrack/core/solve/solver/mip_solver.py;ultrack/core/export/geff.py;ultrack/core/export/ctc.py;examples/zebrahub/config.toml;examples/zebrahub/zebrahub.ipynb;.napari-hub/DESCRIPTION.md;.napari-hub/config.yml;.pre-commit-config.yaml;benchmarks/README.md;benchmarks/asv.conf.json;benchmarks/benchmarks/__init__.py;benchmarks/benchmarks/benchmark_solver.py;benchmarks/get_profile_results.py;docker/README.rst;docker/build_containers.py;docs/README.md;docs/source/api.rst;docs/source/appearances.rst;docs/source/cli.rst;docs/source/conf.py;docs/source/configuration.rst;docs/source/examples.rst;docs/source/faq.rst;docs/source/fiji.rst;docs/source/getting_started.rst;docs/source/index.rst;docs/source/install.rst;docs/source/napari.rst;docs/source/optimizing.rst;docs/source/quickstart.rst;docs/source/rest_api.rst;examples/README.rst;examples/api/api_example.ipynb;examples/api/environment_cpu.yml;examples/api/environment_gpu.yml;examples/flow_field_3d/environment_cpu.yml;examples/flow_field_3d/environment_gpu.yml;examples/flow_field_3d/tribolium_cartograph.ipynb;examples/micro_sam/environment_cpu.yml;examples/micro_sam/environment_gpu.yml;examples/micro_sam/micro_sam_tracking.ipynb;examples/multi_color_ensemble/environment_cpu.yml;examples/multi_color_ensemble/environment_gpu.yml;examples/multi_color_ensemble/multi_color_ensemble.ipynb;examples/neuromast_plantseg/environment_cpu.yml;examples/neuromast_plantseg/environment_gpu.yml;examples/neuromast_plantseg/neuromast_plantseg.ipynb;examples/node_features.py;examples/refresh_examples.sh;examples/stardist_2d/2d_tracking.ipynb;examples/stardist_2d/environment_cpu.yml;examples/stardist_2d/environment_gpu.yml;examples/zebrahub/environment_cpu.yml;examples/zebrahub/environment_gpu.yml;tests/test_project_metadata.py;tox.ini;ultrack/__init__.py;ultrack/api/__init__.py;ultrack/api/_test/test_api.py;ultrack/api/app.py;ultrack/api/database.py;ultrack/api/main.py;ultrack/api/settings.py;ultrack/api/utils/__init__.py;ultrack/api/utils/api.py;ultrack/api/utils/fs.py;ultrack/api/utils/zarr.py;ultrack/cli/__init__.py;ultrack/cli/_test/test_cli.py;ultrack/cli/check_gurobi.py;ultrack/cli/clear_database.py;ultrack/cli/config.py;ultrack/cli/data_summary.py;ultrack/cli/estimate_params.py;ultrack/cli/export.py;ultrack/cli/flow.py;ultrack/cli/labels_to_edges.py;ultrack/cli/link.py;ultrack/cli/main.py;ultrack/cli/match_gt.py;ultrack/cli/predict.py;ultrack/cli/segment.py;ultrack/cli/server.py;ultrack/cli/solve.py;ultrack/cli/utils.py;ultrack/cli/view.py;ultrack/config/README.md;ultrack/config/__init__.py;ultrack/config/_test/test_config.py;ultrack/config/config.py;ultrack/config/dataconfig.py;ultrack/config/segmentationconfig.py;ultrack/config/trackingconfig.py;ultrack/conftest.py;ultrack/core/README.md;ultrack/core/__init__.py;ultrack/core/_test/test_database.py;ultrack/core/_test/test_gt_matching.py;ultrack/core/_test/test_interactive.py;ultrack/core/_test/test_main.py;ultrack/core/_test/test_tracker.py;ultrack/core/database.py;ultrack/core/export/__init__.py;ultrack/core/export/_test/test_ctc.py;ultrack/core/export/_test/test_exporter.py;ultrack/core/export/_test/test_geff.py;ultrack/core/export/_test/test_networkx.py;ultrack/core/export/_test/test_trackmate.py;ultrack/core/export/exporter.py;ultrack/core/export/networkx.py;ultrack/core/export/trackmate.py;ultrack/core/export/tracks_layer.py;ultrack/core/export/utils.py;ultrack/core/export/zarr.py;ultrack/core/interactive.py;ultrack/core/linking/__init__.py;ultrack/core/linking/_test/test_link_processing.py;ultrack/core/linking/_test/test_link_utils.py;ultrack/core/linking/utils.py;ultrack/core/main.py;ultrack/core/match_gt.py;ultrack/core/segmentation/__init__.py;ultrack/core/segmentation/_test/test_hierarchy.py;ultrack/core/segmentation/_test/test_node.py;ultrack/core/segmentation/_test/test_segment_processing.py;ultrack/core/segmentation/node.py;ultrack/core/segmentation/utils.py;ultrack/core/segmentation/vendored/graph.py;ultrack/core/segmentation/vendored/hierarchy.py;ultrack/core/segmentation/vendored/node.py;ultrack/core/solve/__init__.py;ultrack/core/solve/_test/test_sql_tracking.py;ultrack/core/solve/solver/__init__.py;ultrack/core/solve/solver/_test/test_solvers.py;ultrack/core/solve/solver/base_solver.py;ultrack/core/solve/solver/heuristic/__init__.py;ultrack/core/solve/solver/heuristic/_heap.py;ultrack/core/solve/solver/heuristic/_numba_heuristic_solver.py;ultrack/core/solve/solver/heuristic/_test/test_heap.py;ultrack/core/solve/solver/heuristic/_test/test_heuristic_solver.py;ultrack/core/solve/solver/heuristic/heuristic_solver.py;ultrack/core/solve/sqlgtmatcher.py;ultrack/core/solve/sqltracking.py;ultrack/imgproc/__init__.py;ultrack/imgproc/_test/test_flow.py;ultrack/imgproc/_test/test_intensity.py;ultrack/imgproc/_test/test_measure.py;ultrack/imgproc/_test/test_plantseg.py;ultrack/imgproc/_test/test_register.py;ultrack/imgproc/_test/test_sam.py;ultrack/imgproc/_test/test_segmentation.py;ultrack/imgproc/flow.py;ultrack/imgproc/intensity.py;ultrack/imgproc/measure.py;ultrack/imgproc/plantseg.py;ultrack/imgproc/register.py;ultrack/imgproc/sam.py;ultrack/imgproc/segmentation.py;ultrack/imgproc/utils.py;ultrack/ml/__init__.py;ultrack/ml/classification.py;ultrack/napari.yaml;ultrack/reader/__init__.py;ultrack/reader/_test/test_napari_reader.py;ultrack/reader/napari_reader.py;ultrack/tracks/__init__.py;ultrack/tracks/_test/test_tracks_gap_closing.py;ultrack/tracks/_test/test_tracks_graph.py;ultrack/tracks/_test/test_tracks_sorting.py;ultrack/tracks/_test/test_tracks_stats.py;ultrack/tracks/_test/test_tracks_video.py;ultrack/tracks/gap_closing.py;ultrack/tracks/graph.py,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/royerlab__ultrack/repo_evidence.json,queries=GH-CODE-FIRST-PAGE-RELEVANT;GH-DEEP-SELECTION;GH-RS-004;GH-RS-008;GH-WEB-001; particularly relevant because its tree includes a Zebrahub example and joint segmentation/tracking optimization; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__ultrack-atini-2025,royerlab/ultrack-atini-2025,https://github.com/royerlab/ultrack-atini-2025,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__ultrack-i2k2023,royerlab/ultrack-i2k2023,https://github.com/royerlab/ultrack-i2k2023,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__ultrack-i2k2024,royerlab/ultrack-i2k2024,https://github.com/royerlab/ultrack-i2k2024,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__ultrack-imagej,royerlab/ultrack-imagej,https://github.com/royerlab/ultrack-imagej,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__ultrack-td,royerlab/ultrack-td,https://github.com/royerlab/ultrack-td,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__ultrack_CTC_submission,royerlab/ultrack_CTC_submission,https://github.com/royerlab/ultrack_CTC_submission,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
GH-DISCOVERY-royerlab__ultrack_supplementary,royerlab/ultrack_supplementary,https://github.com/royerlab/ultrack_supplementary,Search-result repository title/link only,SEARCH_DISCOVERY_NOT_DEEP_READ,,,,,,NOT_CHECKED,NOT_CHECKED,,TITLE_SNIPPET_ONLY,,research/20260903_BIOHUB_CELL_PUBLIC_RECON_V01/staging/github_ecosystem/evidence/search_query_pages.json,queries=GH-CODE-FIRST-PAGE-RELEVANT;GH-RS-004; no README/source claim; GitHub owner/repo identifier is stored in owner_repo.
