name,total_bytes,creation_date,result_page
train/44b6_87bba6c4.geff/nodes/props/t/values/zarr.json,617,2026-06-26 18:03:36.591000,23
train/44b6_87bba6c4.geff/nodes/props/t/zarr.json,99,2026-06-26 18:03:36.591000,23
train/44b6_87bba6c4.geff/nodes/props/x/values/c/0,213,2026-06-26 18:03:36.607000,23
train/44b6_87bba6c4.geff/nodes/props/x/values/zarr.json,617,2026-06-26 18:03:36.583000,23
train/44b6_87bba6c4.geff/nodes/props/x/zarr.json,99,2026-06-26 18:03:36.601000,23
train/44b6_87bba6c4.geff/nodes/props/y/values/c/0,211,2026-06-26 18:03:36.603000,23
train/44b6_87bba6c4.geff/nodes/props/y/values/zarr.json,617,2026-06-26 18:03:36.582000,23
train/44b6_87bba6c4.geff/nodes/props/y/zarr.json,99,2026-06-26 18:03:36.604000,23
train/44b6_87bba6c4.geff/nodes/props/z/values/c/0,181,2026-06-26 18:03:36.591000,23
train/44b6_87bba6c4.geff/nodes/props/z/values/zarr.json,617,2026-06-26 18:03:36.591000,23
train/44b6_87bba6c4.geff/nodes/props/z/zarr.json,99,2026-06-26 18:03:36.583000,23
train/44b6_87bba6c4.geff/nodes/props/zarr.json,99,2026-06-26 18:03:36.584000,23
train/44b6_87bba6c4.geff/nodes/zarr.json,99,2026-06-26 18:03:36.599000,23
train/44b6_87bba6c4.geff/zarr.json,2101,2026-06-26 18:03:36.594000,23
train/44b6_87bba6c4.zarr/0/c/0/0/0/0,4177958,2026-06-26 18:25:46.612000,23
train/44b6_87bba6c4.zarr/0/c/1/0/0/0,4158445,2026-06-26 18:25:45.232000,23
train/44b6_87bba6c4.zarr/0/c/10/0/0/0,4408211,2026-06-26 18:25:49.240000,23
train/44b6_87bba6c4.zarr/0/c/11/0/0/0,4480587,2026-06-26 18:25:47.152000,23
train/44b6_87bba6c4.zarr/0/c/12/0/0/0,4491318,2026-06-26 18:25:42.024000,23
train/44b6_87bba6c4.zarr/0/c/13/0/0/0,4503294,2026-06-26 18:25:42.923000,23
train/44b6_87bba6c4.zarr/0/c/14/0/0/0,4531061,2026-06-26 18:25:45.166000,23
train/44b6_87bba6c4.zarr/0/c/15/0/0/0,4523100,2026-06-26 18:25:46.752000,23
train/44b6_87bba6c4.zarr/0/c/16/0/0/0,4543530,2026-06-26 18:25:49.424000,23
train/44b6_87bba6c4.zarr/0/c/17/0/0/0,4560959,2026-06-26 18:25:52.896000,23
train/44b6_87bba6c4.zarr/0/c/18/0/0/0,4602846,2026-06-26 18:25:52.107000,23
train/44b6_87bba6c4.zarr/0/c/19/0/0/0,4621522,2026-06-26 18:25:43.046000,23
train/44b6_87bba6c4.zarr/0/c/2/0/0/0,4205258,2026-06-26 18:25:41.221000,23
train/44b6_87bba6c4.zarr/0/c/20/0/0/0,4626229,2026-06-26 18:25:45.604000,23
train/44b6_87bba6c4.zarr/0/c/21/0/0/0,4603522,2026-06-26 18:25:47.041000,23
train/44b6_87bba6c4.zarr/0/c/22/0/0/0,4656094,2026-06-26 18:25:52.714000,23
train/44b6_87bba6c4.zarr/0/c/23/0/0/0,4671514,2026-06-26 18:25:39.813000,23
train/44b6_87bba6c4.zarr/0/c/24/0/0/0,4671056,2026-06-26 18:25:45.676000,23
train/44b6_87bba6c4.zarr/0/c/25/0/0/0,4666782,2026-06-26 18:25:39.991000,23
train/44b6_87bba6c4.zarr/0/c/26/0/0/0,4677772,2026-06-26 18:25:53.770000,23
train/44b6_87bba6c4.zarr/0/c/27/0/0/0,4692995,2026-06-26 18:25:51.647000,23
train/44b6_87bba6c4.zarr/0/c/28/0/0/0,4719268,2026-06-26 18:25:51.233000,23
train/44b6_87bba6c4.zarr/0/c/29/0/0/0,4738267,2026-06-26 18:25:41.394000,23
train/44b6_87bba6c4.zarr/0/c/3/0/0/0,4258077,2026-06-26 18:25:45.762000,23
train/44b6_87bba6c4.zarr/0/c/30/0/0/0,4740445,2026-06-26 18:25:44.136000,23
train/44b6_87bba6c4.zarr/0/c/31/0/0/0,4775756,2026-06-26 18:25:52.553000,23
train/44b6_87bba6c4.zarr/0/c/32/0/0/0,4775307,2026-06-26 18:25:50.202000,23
train/44b6_87bba6c4.zarr/0/c/33/0/0/0,4792385,2026-06-26 18:25:41.069000,23
train/44b6_87bba6c4.zarr/0/c/34/0/0/0,4823543,2026-06-26 18:25:42.731000,23
train/44b6_87bba6c4.zarr/0/c/35/0/0/0,4861307,2026-06-26 18:25:41.500000,23
train/44b6_87bba6c4.zarr/0/c/36/0/0/0,4899061,2026-06-26 18:25:47.511000,23
train/44b6_87bba6c4.zarr/0/c/37/0/0/0,4923378,2026-06-26 18:25:51.551000,23
train/44b6_87bba6c4.zarr/0/c/38/0/0/0,4942782,2026-06-26 18:25:51.357000,23
train/44b6_87bba6c4.zarr/0/c/39/0/0/0,4955819,2026-06-26 18:25:44.057000,23
train/44b6_87bba6c4.zarr/0/c/4/0/0/0,4270903,2026-06-26 18:25:43.332000,23
train/44b6_87bba6c4.zarr/0/c/40/0/0/0,4988140,2026-06-26 18:25:40.171000,23
train/44b6_87bba6c4.zarr/0/c/41/0/0/0,4999967,2026-06-26 18:25:44.790000,23
train/44b6_87bba6c4.zarr/0/c/42/0/0/0,5024830,2026-06-26 18:25:46.554000,23
train/44b6_87bba6c4.zarr/0/c/43/0/0/0,5045346,2026-06-26 18:25:53.084000,23
train/44b6_87bba6c4.zarr/0/c/44/0/0/0,5063737,2026-06-26 18:25:48.268000,23
train/44b6_87bba6c4.zarr/0/c/45/0/0/0,5062271,2026-06-26 18:25:42.522000,23
train/44b6_87bba6c4.zarr/0/c/46/0/0/0,5089809,2026-06-26 18:25:41.694000,23
train/44b6_87bba6c4.zarr/0/c/47/0/0/0,5101030,2026-06-26 18:25:44.481000,23
train/44b6_87bba6c4.zarr/0/c/48/0/0/0,5124628,2026-06-26 18:25:39.563000,23
train/44b6_87bba6c4.zarr/0/c/49/0/0/0,5143373,2026-06-26 18:25:41.165000,23
train/44b6_87bba6c4.zarr/0/c/5/0/0/0,4310198,2026-06-26 18:25:51.797000,23
train/44b6_87bba6c4.zarr/0/c/50/0/0/0,5126565,2026-06-26 18:25:45.987000,23
train/44b6_87bba6c4.zarr/0/c/51/0/0/0,5106291,2026-06-26 18:25:46.202000,23
train/44b6_87bba6c4.zarr/0/c/52/0/0/0,5019936,2026-06-26 18:25:47.701000,23
train/44b6_87bba6c4.zarr/0/c/53/0/0/0,5129646,2026-06-26 18:25:50.517000,23
train/44b6_87bba6c4.zarr/0/c/54/0/0/0,5143650,2026-06-26 18:25:47.938000,23
train/44b6_87bba6c4.zarr/0/c/55/0/0/0,5148361,2026-06-26 18:25:50.102000,23
train/44b6_87bba6c4.zarr/0/c/56/0/0/0,5198026,2026-06-26 18:25:47.246000,23
train/44b6_87bba6c4.zarr/0/c/57/0/0/0,5207507,2026-06-26 18:25:47.910000,23
train/44b6_87bba6c4.zarr/0/c/58/0/0/0,5205311,2026-06-26 18:25:50.786000,23
train/44b6_87bba6c4.zarr/0/c/59/0/0/0,5213508,2026-06-26 18:25:43.150000,23
train/44b6_87bba6c4.zarr/0/c/6/0/0/0,4347913,2026-06-26 18:25:48.408000,23
train/44b6_87bba6c4.zarr/0/c/60/0/0/0,5223186,2026-06-26 18:25:53.154000,23
train/44b6_87bba6c4.zarr/0/c/61/0/0/0,5227530,2026-06-26 18:25:40.780000,23
train/44b6_87bba6c4.zarr/0/c/62/0/0/0,5220249,2026-06-26 18:25:51.089000,23
train/44b6_87bba6c4.zarr/0/c/63/0/0/0,5222258,2026-06-26 18:25:46.085000,23
train/44b6_87bba6c4.zarr/0/c/64/0/0/0,5226400,2026-06-26 18:25:39.689000,23
train/44b6_87bba6c4.zarr/0/c/65/0/0/0,5239173,2026-06-26 18:25:51.462000,23
train/44b6_87bba6c4.zarr/0/c/66/0/0/0,5243706,2026-06-26 18:25:40.669000,23
train/44b6_87bba6c4.zarr/0/c/67/0/0/0,5242309,2026-06-26 18:25:47.376000,23
train/44b6_87bba6c4.zarr/0/c/68/0/0/0,5229050,2026-06-26 18:25:48.638000,23
train/44b6_87bba6c4.zarr/0/c/69/0/0/0,5220970,2026-06-26 18:25:42.843000,23
train/44b6_87bba6c4.zarr/0/c/7/0/0/0,4369545,2026-06-26 18:25:46.925000,23
train/44b6_87bba6c4.zarr/0/c/70/0/0/0,5227513,2026-06-26 18:25:43.641000,23
train/44b6_87bba6c4.zarr/0/c/71/0/0/0,5234224,2026-06-26 18:25:43.767000,23
train/44b6_87bba6c4.zarr/0/c/72/0/0/0,5231372,2026-06-26 18:25:45.020000,23
train/44b6_87bba6c4.zarr/0/c/73/0/0/0,5231080,2026-06-26 18:25:40.510000,23
train/44b6_87bba6c4.zarr/0/c/74/0/0/0,5215651,2026-06-26 18:25:48.172000,23
train/44b6_87bba6c4.zarr/0/c/75/0/0/0,5218501,2026-06-26 18:25:43.491000,23
train/44b6_87bba6c4.zarr/0/c/76/0/0/0,5197170,2026-06-26 18:25:42.184000,23
train/44b6_87bba6c4.zarr/0/c/77/0/0/0,5184923,2026-06-26 18:25:40.081000,23
train/44b6_87bba6c4.zarr/0/c/78/0/0/0,5175184,2026-06-26 18:25:41.933000,23
train/44b6_87bba6c4.zarr/0/c/79/0/0/0,5180993,2026-06-26 18:25:49.643000,23
train/44b6_87bba6c4.zarr/0/c/8/0/0/0,4382086,2026-06-26 18:25:43.838000,23
train/44b6_87bba6c4.zarr/0/c/80/0/0/0,5172749,2026-06-26 18:25:49.991000,23
train/44b6_87bba6c4.zarr/0/c/81/0/0/0,5165516,2026-06-26 18:25:52.446000,23
train/44b6_87bba6c4.zarr/0/c/82/0/0/0,5143989,2026-06-26 18:25:52.270000,23
train/44b6_87bba6c4.zarr/0/c/83/0/0/0,5121085,2026-06-26 18:25:46.393000,23
train/44b6_87bba6c4.zarr/0/c/84/0/0/0,5050354,2026-06-26 18:25:43.562000,23
train/44b6_87bba6c4.zarr/0/c/85/0/0/0,5033192,2026-06-26 18:25:49.529000,23
train/44b6_87bba6c4.zarr/0/c/86/0/0/0,5012094,2026-06-26 18:25:47.644000,23
train/44b6_87bba6c4.zarr/0/c/87/0/0/0,4991153,2026-06-26 18:25:49.170000,23
train/44b6_87bba6c4.zarr/0/c/88/0/0/0,4995359,2026-06-26 18:25:50.081000,23
train/44b6_87bba6c4.zarr/0/c/89/0/0/0,4998459,2026-06-26 18:25:42.474000,23
train/44b6_87bba6c4.zarr/0/c/9/0/0/0,4381960,2026-06-26 18:25:44.605000,23
train/44b6_87bba6c4.zarr/0/c/90/0/0/0,4989844,2026-06-26 18:25:48.968000,23
train/44b6_87bba6c4.zarr/0/c/91/0/0/0,4988247,2026-06-26 18:25:48.057000,23
train/44b6_87bba6c4.zarr/0/c/92/0/0/0,5008789,2026-06-26 18:25:50.292000,23
train/44b6_87bba6c4.zarr/0/c/93/0/0/0,4997670,2026-06-26 18:25:40.369000,23
train/44b6_87bba6c4.zarr/0/c/94/0/0/0,4995580,2026-06-26 18:25:51.992000,23
train/44b6_87bba6c4.zarr/0/c/95/0/0/0,4994996,2026-06-26 18:25:42.308000,23
train/44b6_87bba6c4.zarr/0/c/96/0/0/0,5003857,2026-06-26 18:25:40.872000,23
train/44b6_87bba6c4.zarr/0/c/97/0/0/0,4987102,2026-06-26 18:25:48.776000,23
train/44b6_87bba6c4.zarr/0/c/98/0/0/0,4971919,2026-06-26 18:25:45.903000,23
train/44b6_87bba6c4.zarr/0/c/99/0/0/0,4966758,2026-06-26 18:25:45.531000,23
train/44b6_87bba6c4.zarr/0/zarr.json,760,2026-06-26 18:25:53.252000,23
train/44b6_87bba6c4.zarr/zarr.json,1294,2026-06-26 18:25:53.251000,23
train/44b6_8cc6506c.geff/edges/ids/c/0/0,1152,2026-06-26 18:00:58.018000,23
train/44b6_8cc6506c.geff/edges/ids/zarr.json,636,2026-06-26 18:00:58.019000,23
train/44b6_8cc6506c.geff/edges/props/zarr.json,99,2026-06-26 18:00:58.017000,23
train/44b6_8cc6506c.geff/edges/zarr.json,99,2026-06-26 18:00:58.022000,23
train/44b6_8cc6506c.geff/nodes/ids/c/0,738,2026-06-26 18:00:58.893000,23
train/44b6_8cc6506c.geff/nodes/ids/zarr.json,618,2026-06-26 18:00:58.026000,23
train/44b6_8cc6506c.geff/nodes/props/t/values/c/0,139,2026-06-26 18:00:58.018000,23
train/44b6_8cc6506c.geff/nodes/props/t/values/zarr.json,617,2026-06-26 18:00:58.032000,23
train/44b6_8cc6506c.geff/nodes/props/t/zarr.json,99,2026-06-26 18:00:58.107000,23
train/44b6_8cc6506c.geff/nodes/props/x/values/c/0,452,2026-06-26 18:00:58.025000,24
train/44b6_8cc6506c.geff/nodes/props/x/values/zarr.json,617,2026-06-26 18:00:58.019000,24
train/44b6_8cc6506c.geff/nodes/props/x/zarr.json,99,2026-06-26 18:00:58.017000,24
train/44b6_8cc6506c.geff/nodes/props/y/values/c/0,401,2026-06-26 18:00:58.007000,24
train/44b6_8cc6506c.geff/nodes/props/y/values/zarr.json,617,2026-06-26 18:00:58.031000,24
train/44b6_8cc6506c.geff/nodes/props/y/zarr.json,99,2026-06-26 18:00:58.053000,24
train/44b6_8cc6506c.geff/nodes/props/z/values/c/0,248,2026-06-26 18:00:58.042000,24
train/44b6_8cc6506c.geff/nodes/props/z/values/zarr.json,617,2026-06-26 18:00:58.031000,24
train/44b6_8cc6506c.geff/nodes/props/z/zarr.json,99,2026-06-26 18:00:58.158000,24
train/44b6_8cc6506c.geff/nodes/props/zarr.json,99,2026-06-26 18:00:58.018000,24
train/44b6_8cc6506c.geff/nodes/zarr.json,99,2026-06-26 18:00:58.025000,24
train/44b6_8cc6506c.geff/zarr.json,2103,2026-06-26 18:00:58.011000,24
train/44b6_8cc6506c.zarr/0/c/0/0/0/0,5174657,2026-06-26 18:04:49.616000,24
train/44b6_8cc6506c.zarr/0/c/1/0/0/0,5172538,2026-06-26 18:04:47.644000,24
train/44b6_8cc6506c.zarr/0/c/10/0/0/0,5178230,2026-06-26 18:04:53.034000,24
train/44b6_8cc6506c.zarr/0/c/11/0/0/0,5179860,2026-06-26 18:04:50.091000,24
train/44b6_8cc6506c.zarr/0/c/12/0/0/0,5179048,2026-06-26 18:04:44.037000,24
train/44b6_8cc6506c.zarr/0/c/13/0/0/0,5185734,2026-06-26 18:04:45.102000,24
train/44b6_8cc6506c.zarr/0/c/14/0/0/0,5187617,2026-06-26 18:04:47.508000,24
train/44b6_8cc6506c.zarr/0/c/15/0/0/0,5198264,2026-06-26 18:04:49.713000,24
train/44b6_8cc6506c.zarr/0/c/16/0/0/0,5191516,2026-06-26 18:04:53.154000,24
train/44b6_8cc6506c.zarr/0/c/17/0/0/0,5199902,2026-06-26 18:04:56.766000,24
train/44b6_8cc6506c.zarr/0/c/18/0/0/0,5200093,2026-06-26 18:04:55.945000,24
train/44b6_8cc6506c.zarr/0/c/19/0/0/0,5198457,2026-06-26 18:04:45.181000,24
train/44b6_8cc6506c.zarr/0/c/2/0/0/0,5177450,2026-06-26 18:04:43.304000,24
train/44b6_8cc6506c.zarr/0/c/20/0/0/0,5210286,2026-06-26 18:04:47.913000,24
train/44b6_8cc6506c.zarr/0/c/21/0/0/0,5223481,2026-06-26 18:04:50.002000,24
train/44b6_8cc6506c.zarr/0/c/22/0/0/0,5235468,2026-06-26 18:04:56.589000,24
train/44b6_8cc6506c.zarr/0/c/23/0/0/0,5238223,2026-06-26 18:04:42.138000,24
train/44b6_8cc6506c.zarr/0/c/24/0/0/0,5235517,2026-06-26 18:04:48.082000,24
train/44b6_8cc6506c.zarr/0/c/25/0/0/0,5235968,2026-06-26 18:04:42.246000,24
train/44b6_8cc6506c.zarr/0/c/26/0/0/0,5231808,2026-06-26 18:04:57.323000,24
train/44b6_8cc6506c.zarr/0/c/27/0/0/0,5220698,2026-06-26 18:04:55.544000,24
train/44b6_8cc6506c.zarr/0/c/28/0/0/0,5232742,2026-06-26 18:04:54.924000,24
train/44b6_8cc6506c.zarr/0/c/29/0/0/0,5247850,2026-06-26 18:04:43.481000,24
train/44b6_8cc6506c.zarr/0/c/3/0/0/0,5173908,2026-06-26 18:04:48.177000,24
train/44b6_8cc6506c.zarr/0/c/30/0/0/0,5254006,2026-06-26 18:04:46.814000,24
train/44b6_8cc6506c.zarr/0/c/31/0/0/0,5250514,2026-06-26 18:04:56.429000,24
train/44b6_8cc6506c.zarr/0/c/32/0/0/0,5262815,2026-06-26 18:04:54.195000,24
train/44b6_8cc6506c.zarr/0/c/33/0/0/0,5257489,2026-06-26 18:04:43.161000,24
train/44b6_8cc6506c.zarr/0/c/34/0/0/0,5259011,2026-06-26 18:04:44.804000,24
train/44b6_8cc6506c.zarr/0/c/35/0/0/0,5257363,2026-06-26 18:04:43.576000,24
train/44b6_8cc6506c.zarr/0/c/36/0/0/0,5265532,2026-06-26 18:04:51.099000,24
train/44b6_8cc6506c.zarr/0/c/37/0/0/0,5287210,2026-06-26 18:04:55.402000,24
train/44b6_8cc6506c.zarr/0/c/38/0/0/0,5272542,2026-06-26 18:04:55.074000,24
train/44b6_8cc6506c.zarr/0/c/39/0/0/0,5283575,2026-06-26 18:04:46.665000,24
train/44b6_8cc6506c.zarr/0/c/4/0/0/0,5182231,2026-06-26 18:04:45.613000,24
train/44b6_8cc6506c.zarr/0/c/40/0/0/0,5273606,2026-06-26 18:04:42.514000,24
train/44b6_8cc6506c.zarr/0/c/41/0/0/0,5251789,2026-06-26 18:04:47.161000,24
train/44b6_8cc6506c.zarr/0/c/42/0/0/0,5254035,2026-06-26 18:04:49.430000,24
train/44b6_8cc6506c.zarr/0/c/43/0/0/0,5253393,2026-06-26 18:04:56.926000,24
train/44b6_8cc6506c.zarr/0/c/44/0/0/0,5274362,2026-06-26 18:04:52.114000,24
train/44b6_8cc6506c.zarr/0/c/45/0/0/0,5272255,2026-06-26 18:04:44.661000,24
train/44b6_8cc6506c.zarr/0/c/46/0/0/0,5286328,2026-06-26 18:04:43.703000,24
train/44b6_8cc6506c.zarr/0/c/47/0/0/0,5283183,2026-06-26 18:04:46.950000,24
train/44b6_8cc6506c.zarr/0/c/48/0/0/0,5280238,2026-06-26 18:04:41.861000,24
train/44b6_8cc6506c.zarr/0/c/49/0/0/0,5273165,2026-06-26 18:04:43.287000,24
train/44b6_8cc6506c.zarr/0/c/5/0/0/0,5158922,2026-06-26 18:04:55.648000,24
train/44b6_8cc6506c.zarr/0/c/50/0/0/0,5271531,2026-06-26 18:04:48.589000,24
train/44b6_8cc6506c.zarr/0/c/51/0/0/0,5283486,2026-06-26 18:04:49.176000,24
train/44b6_8cc6506c.zarr/0/c/52/0/0/0,5288767,2026-06-26 18:04:51.525000,24
train/44b6_8cc6506c.zarr/0/c/53/0/0/0,5272806,2026-06-26 18:04:54.508000,24
train/44b6_8cc6506c.zarr/0/c/54/0/0/0,5270526,2026-06-26 18:04:51.716000,24
train/44b6_8cc6506c.zarr/0/c/55/0/0/0,5268657,2026-06-26 18:04:53.929000,24
train/44b6_8cc6506c.zarr/0/c/56/0/0/0,5272894,2026-06-26 18:04:50.364000,24
train/44b6_8cc6506c.zarr/0/c/57/0/0/0,5289473,2026-06-26 18:04:51.505000,24
train/44b6_8cc6506c.zarr/0/c/58/0/0/0,5294381,2026-06-26 18:04:54.633000,24
train/44b6_8cc6506c.zarr/0/c/59/0/0/0,5278355,2026-06-26 18:04:45.278000,24
train/44b6_8cc6506c.zarr/0/c/6/0/0/0,5163181,2026-06-26 18:04:52.298000,24
train/44b6_8cc6506c.zarr/0/c/60/0/0/0,5271973,2026-06-26 18:04:57.127000,24
train/44b6_8cc6506c.zarr/0/c/61/0/0/0,5264610,2026-06-26 18:04:42.989000,24
train/44b6_8cc6506c.zarr/0/c/62/0/0/0,5267726,2026-06-26 18:04:54.866000,24
train/44b6_8cc6506c.zarr/0/c/63/0/0/0,5266051,2026-06-26 18:04:48.850000,24
train/44b6_8cc6506c.zarr/0/c/64/0/0/0,5268928,2026-06-26 18:04:42.014000,24
train/44b6_8cc6506c.zarr/0/c/65/0/0/0,5260348,2026-06-26 18:04:55.272000,24
train/44b6_8cc6506c.zarr/0/c/66/0/0/0,5276392,2026-06-26 18:04:42.839000,24
train/44b6_8cc6506c.zarr/0/c/67/0/0/0,5279019,2026-06-26 18:04:50.924000,24
train/44b6_8cc6506c.zarr/0/c/68/0/0/0,5277045,2026-06-26 18:04:52.420000,24
train/44b6_8cc6506c.zarr/0/c/69/0/0/0,5278407,2026-06-26 18:04:44.924000,24
train/44b6_8cc6506c.zarr/0/c/7/0/0/0,5154999,2026-06-26 18:04:49.959000,24
train/44b6_8cc6506c.zarr/0/c/70/0/0/0,5280918,2026-06-26 18:04:46.120000,24
train/44b6_8cc6506c.zarr/0/c/71/0/0/0,5283650,2026-06-26 18:04:46.389000,24
train/44b6_8cc6506c.zarr/0/c/72/0/0/0,5283282,2026-06-26 18:04:47.368000,24
train/44b6_8cc6506c.zarr/0/c/73/0/0/0,5299374,2026-06-26 18:04:42.710000,24
train/44b6_8cc6506c.zarr/0/c/74/0/0/0,5294296,2026-06-26 18:04:52.024000,24
train/44b6_8cc6506c.zarr/0/c/75/0/0/0,5285148,2026-06-26 18:04:45.854000,24
train/44b6_8cc6506c.zarr/0/c/76/0/0/0,5273557,2026-06-26 18:04:43.997000,24
train/44b6_8cc6506c.zarr/0/c/77/0/0/0,5271536,2026-06-26 18:04:42.411000,24
train/44b6_8cc6506c.zarr/0/c/78/0/0/0,5276901,2026-06-26 18:04:43.759000,24
train/44b6_8cc6506c.zarr/0/c/79/0/0/0,5279856,2026-06-26 18:04:53.504000,24
train/44b6_8cc6506c.zarr/0/c/8/0/0/0,5154878,2026-06-26 18:04:46.574000,24
train/44b6_8cc6506c.zarr/0/c/80/0/0/0,5269194,2026-06-26 18:04:53.792000,24
train/44b6_8cc6506c.zarr/0/c/81/0/0/0,5274244,2026-06-26 18:04:56.195000,24
train/44b6_8cc6506c.zarr/0/c/82/0/0/0,5285353,2026-06-26 18:04:56.051000,24
train/44b6_8cc6506c.zarr/0/c/83/0/0/0,5295741,2026-06-26 18:04:49.271000,24
train/44b6_8cc6506c.zarr/0/c/84/0/0/0,5308290,2026-06-26 18:04:46.005000,24
train/44b6_8cc6506c.zarr/0/c/85/0/0/0,5315276,2026-06-26 18:04:53.421000,24
train/44b6_8cc6506c.zarr/0/c/86/0/0/0,5326558,2026-06-26 18:04:51.250000,24
train/44b6_8cc6506c.zarr/0/c/87/0/0/0,5342684,2026-06-26 18:04:52.914000,24
train/44b6_8cc6506c.zarr/0/c/88/0/0/0,5339888,2026-06-26 18:04:53.674000,24
train/44b6_8cc6506c.zarr/0/c/89/0/0/0,5336453,2026-06-26 18:04:44.480000,24
train/44b6_8cc6506c.zarr/0/c/9/0/0/0,5168160,2026-06-26 18:04:47.032000,24
train/44b6_8cc6506c.zarr/0/c/90/0/0/0,5320597,2026-06-26 18:04:52.781000,24
train/44b6_8cc6506c.zarr/0/c/91/0/0/0,5329093,2026-06-26 18:04:51.835000,24
train/44b6_8cc6506c.zarr/0/c/92/0/0/0,5341975,2026-06-26 18:04:54.241000,24
train/44b6_8cc6506c.zarr/0/c/93/0/0/0,5358218,2026-06-26 18:04:42.626000,24
train/44b6_8cc6506c.zarr/0/c/94/0/0/0,5356805,2026-06-26 18:04:55.776000,24
train/44b6_8cc6506c.zarr/0/c/95/0/0/0,5369445,2026-06-26 18:04:44.207000,24
train/44b6_8cc6506c.zarr/0/c/96/0/0/0,5372805,2026-06-26 18:04:43.026000,24
train/44b6_8cc6506c.zarr/0/c/97/0/0/0,5380100,2026-06-26 18:04:52.611000,24
train/44b6_8cc6506c.zarr/0/c/98/0/0/0,5385717,2026-06-26 18:04:48.421000,24
train/44b6_8cc6506c.zarr/0/c/99/0/0/0,5389307,2026-06-26 18:04:47.799000,24
train/44b6_8cc6506c.zarr/0/zarr.json,760,2026-06-26 18:04:57.259000,24
train/44b6_8cc6506c.zarr/zarr.json,1305,2026-06-26 18:04:57.240000,24
train/44b6_8f5ab931.geff/edges/ids/c/0/0,1741,2026-06-26 18:29:58.022000,24
train/44b6_8f5ab931.geff/edges/ids/zarr.json,636,2026-06-26 18:29:58.025000,24
train/44b6_8f5ab931.geff/edges/props/zarr.json,99,2026-06-26 18:29:58.013000,24
train/44b6_8f5ab931.geff/edges/zarr.json,99,2026-06-26 18:29:58.005000,24
train/44b6_8f5ab931.geff/nodes/ids/c/0,1037,2026-06-26 18:29:58.010000,24
train/44b6_8f5ab931.geff/nodes/ids/zarr.json,618,2026-06-26 18:29:58.025000,24
train/44b6_8f5ab931.geff/nodes/props/t/values/c/0,196,2026-06-26 18:29:58.017000,24
train/44b6_8f5ab931.geff/nodes/props/t/values/zarr.json,617,2026-06-26 18:29:58.004000,24
train/44b6_8f5ab931.geff/nodes/props/t/zarr.json,99,2026-06-26 18:29:58.006000,24
train/44b6_8f5ab931.geff/nodes/props/x/values/c/0,698,2026-06-26 18:29:58.050000,24
train/44b6_8f5ab931.geff/nodes/props/x/values/zarr.json,617,2026-06-26 18:29:58.048000,24
train/44b6_8f5ab931.geff/nodes/props/x/zarr.json,99,2026-06-26 18:29:58.005000,24
train/44b6_8f5ab931.geff/nodes/props/y/values/c/0,643,2026-06-26 18:29:58,24
train/44b6_8f5ab931.geff/nodes/props/y/values/zarr.json,617,2026-06-26 18:29:57.991000,24
train/44b6_8f5ab931.geff/nodes/props/y/zarr.json,99,2026-06-26 18:29:57.999000,24
train/44b6_8f5ab931.geff/nodes/props/z/values/c/0,507,2026-06-26 18:29:58.011000,24
train/44b6_8f5ab931.geff/nodes/props/z/values/zarr.json,617,2026-06-26 18:29:58.001000,24
train/44b6_8f5ab931.geff/nodes/props/z/zarr.json,99,2026-06-26 18:29:57.994000,24
train/44b6_8f5ab931.geff/nodes/props/zarr.json,99,2026-06-26 18:29:58.034000,24
train/44b6_8f5ab931.geff/nodes/zarr.json,99,2026-06-26 18:29:58.008000,24
train/44b6_8f5ab931.geff/zarr.json,2102,2026-06-26 18:29:58.018000,24
train/44b6_8f5ab931.zarr/0/c/0/0/0/0,4943194,2026-06-26 18:11:42.041000,24
train/44b6_8f5ab931.zarr/0/c/1/0/0/0,4939762,2026-06-26 18:11:40.148000,24
train/44b6_8f5ab931.zarr/0/c/10/0/0/0,4950166,2026-06-26 18:11:44.898000,24
train/44b6_8f5ab931.zarr/0/c/11/0/0/0,4947358,2026-06-26 18:11:42.675000,24
train/44b6_8f5ab931.zarr/0/c/12/0/0/0,4928492,2026-06-26 18:11:36.703000,24
train/44b6_8f5ab931.zarr/0/c/13/0/0/0,4922980,2026-06-26 18:11:37.808000,24
train/44b6_8f5ab931.zarr/0/c/14/0/0/0,4928695,2026-06-26 18:11:40.037000,24
train/44b6_8f5ab931.zarr/0/c/15/0/0/0,4931216,2026-06-26 18:11:42.186000,24
train/44b6_8f5ab931.zarr/0/c/16/0/0/0,4931383,2026-06-26 18:11:45.043000,24
train/44b6_8f5ab931.zarr/0/c/17/0/0/0,4936132,2026-06-26 18:11:48.539000,24
train/44b6_8f5ab931.zarr/0/c/18/0/0/0,4927970,2026-06-26 18:11:47.829000,24
train/44b6_8f5ab931.zarr/0/c/19/0/0/0,4927337,2026-06-26 18:11:37.946000,24
train/44b6_8f5ab931.zarr/0/c/2/0/0/0,4941925,2026-06-26 18:11:35.809000,24
train/44b6_8f5ab931.zarr/0/c/20/0/0/0,4929875,2026-06-26 18:11:40.426000,24
train/44b6_8f5ab931.zarr/0/c/21/0/0/0,4930209,2026-06-26 18:11:42.511000,24
train/44b6_8f5ab931.zarr/0/c/22/0/0/0,4934833,2026-06-26 18:11:48.640000,24
